"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.503437009E1,-2.401521802E-1,1.125502586E0,-1.946651936E-1
1.505905881E1,-1.314135492E-1,1.022647858E0,-1.760306358E-1
1.508374753E1,-3.124690056E-2,7.911787033E-1,-1.846930981E-1
1.510843625E1,-4.044950008E-3,5.249338150E-1,-1.246879101E-1
1.513312497E1,5.583181977E-2,2.266550064E-1,-5.499672890E-2
1.515781369E1,1.124044061E-1,-9.124374390E-2,1.571416855E-3
1.518250241E1,1.580775380E-1,-3.329935074E-1,6.539678574E-2
1.520719114E1,1.615749598E-1,-6.111173630E-1,1.731734276E-1
1.523187986E1,1.605005860E-1,-8.469085693E-1,1.535131931E-1
1.525656858E1,1.797928214E-1,-1.019157410E0,2.152760029E-1
1.528125730E1,1.873837709E-1,-1.101982117E0,2.582216263E-1
1.530594602E1,1.569882035E-1,-1.129279137E0,2.759494781E-1
1.533063474E1,1.484658122E-1,-1.079813004E0,2.232499123E-1
1.535532346E1,9.624016285E-2,-9.423704147E-1,2.092034817E-1
1.538001218E1,7.287138700E-2,-7.362909317E-1,1.050903797E-1
1.540470090E1,1.694643497E-2,-4.860210419E-1,1.321423054E-1
1.542935910E1,-2.628627419E-2,-1.870040894E-1,1.900172234E-2
1.545404782E1,-8.990541101E-2,7.185077667E-2,-9.416604042E-2
1.547876706E1,-1.480669081E-1,3.526868820E-1,-1.344633102E-1
1.550342527E1,-2.131176889E-1,6.411418915E-1,-1.625099182E-1
1.552811399E1,-2.703296542E-1,8.680324554E-1,-2.381403446E-1
1.555280271E1,-3.243320882E-1,1.033926010E0,-2.458546162E-1
1.557749143E1,-3.431482911E-1,1.096356392E0,-2.639870644E-1
1.560218015E1,-3.269463778E-1,1.113094330E0,-2.424376011E-1
1.562686887E1,-2.691693306E-1,1.043998718E0,-2.869019508E-1
1.565155759E1,-2.642650306E-1,8.818836212E-1,-2.746553421E-1
1.567624631E1,-1.909471154E-1,6.822662354E-1,-2.204742432E-1
1.570093503E1,-1.042358875E-1,4.264345169E-1,-1.524548531E-1
1.572562375E1,-5.465933681E-2,1.316757202E-1,-9.089756012E-2
1.575031247E1,-5.960524082E-3,-1.707296371E-1,-5.679941177E-2
1.577500119E1,4.863852262E-2,-4.615545273E-1,1.771545410E-2
1.579968991E1,7.865387201E-2,-6.812267303E-1,7.112789154E-2
1.582437864E1,9.252637625E-2,-9.066686630E-1,1.347975731E-1
1.584906736E1,1.542009115E-1,-1.023270607E0,1.573288441E-1
1.587372556E1,1.306447387E-1,-1.084017754E0,2.090866566E-1
1.589841428E1,1.140143871E-1,-1.089242935E0,2.145237923E-1
1.592310300E1,1.211696267E-1,-9.747896194E-1,2.532787323E-1
1.594779172E1,1.302439570E-1,-8.487100601E-1,1.771442890E-1
1.597248044E1,7.625472546E-2,-6.349573135E-1,1.462292671E-1
1.599716916E1,8.040755987E-2,-3.482732773E-1,9.480094910E-2
1.602185788E1,4.089295864E-2,-9.175586700E-2,3.620505333E-2
1.604654660E1,-3.227174282E-2,1.965370178E-1,-5.459094048E-2
1.607123532E1,-3.604382277E-2,4.615211487E-1,-7.364940643E-2
1.609592404E1,-1.406448483E-1,7.033576965E-1,-1.916408539E-1
1.612061277E1,-1.979825795E-1,9.175729752E-1,-2.509586811E-1
1.614530149E1,-2.755650878E-1,1.027736664E0,-2.712998390E-1
1.616999021E1,-3.035146594E-1,1.060754776E0,-2.408452034E-1
1.619467893E1,-3.051209450E-1,1.064898491E0,-2.292852402E-1
1.621936765E1,-3.148581982E-1,9.496479034E-1,-2.532441616E-1
1.624405637E1,-2.705311477E-1,7.918605804E-1,-2.276291847E-1
1.626874509E1,-2.423908114E-1,5.942096710E-1,-1.928219795E-1
1.629343381E1,-1.720733643E-1,3.117036819E-1,-1.489491463E-1
1.631812253E1,-1.216013730E-1,3.316211700E-2,-6.680369377E-2
1.634281125E1,-5.122628808E-2,-2.557420731E-1,3.686785698E-2
1.636749997E1,-2.540919185E-2,-5.071067810E-1,8.412551880E-2
1.639215818E1,1.515138149E-2,-7.402782440E-1,1.755516529E-1
1.641684690E1,4.316812754E-2,-9.029026031E-1,1.897563934E-1
1.644153562E1,9.451007843E-2,-1.024071693E0,2.421157360E-1
1.646622434E1,1.272609830E-1,-1.051389694E0,2.452266216E-1
1.649091306E1,1.549219489E-1,-1.035706520E0,2.856159210E-1
1.651560178E1,1.481646299E-1,-9.294166565E-1,2.641239166E-1
1.654029050E1,1.716624498E-1,-7.424983978E-1,2.601790428E-1
1.656497922E1,1.609355807E-1,-5.348205566E-1,2.032082081E-1
1.658966794E1,1.639514565E-1,-2.756128311E-1,1.461796761E-1
1.661435666E1,1.297267675E-1,2.040290833E-2,4.476213455E-2
1.663904538E1,8.794647455E-2,2.788019180E-1,2.616572380E-2
1.666373410E1,5.586811900E-2,5.712471008E-1,-8.298945427E-2
1.668842282E1,-1.209658384E-2,7.568273544E-1,-1.834177971E-1
1.671311154E1,-6.696116924E-2,9.625997543E-1,-1.415476799E-1
1.673780027E1,-1.547231078E-1,1.016819954E0,-2.015256882E-1
1.676245847E1,-2.157660127E-1,1.066097260E0,-2.311131954E-1
1.678714719E1,-2.300892174E-1,1.026589394E0,-2.605526447E-1
1.681183591E1,-2.685543895E-1,8.964853287E-1,-2.709441185E-1
1.683652463E1,-2.232594192E-1,7.308197021E-1,-2.349421978E-1
1.686121335E1,-2.401395738E-1,5.109300613E-1,-1.757576466E-1
1.688590207E1,-1.962703466E-1,1.989679337E-1,-1.290907860E-1
1.691059079E1,-1.599739492E-1,-6.831836700E-2,-6.288838387E-2
1.693527951E1,-1.149721742E-1,-3.386859894E-1,-2.469396591E-2
1.695996824E1,-6.657302380E-2,-5.740804672E-1,5.706977844E-2
1.698465696E1,-3.524920344E-2,-8.010501862E-1,1.005971432E-1
1.700934568E1,-1.797160506E-2,-9.434528351E-1,1.895682812E-1
1.703403440E1,1.472982764E-2,-1.020741463E0,1.979379654E-1
1.705872312E1,5.993425846E-2,-1.071495056E0,2.153825760E-1
1.708341184E1,1.048461199E-1,-9.786062241E-1,2.559134960E-1
1.710810056E1,1.291875243E-1,-8.525228500E-1,2.222187519E-1
1.713278928E1,1.557086110E-1,-6.815652847E-1,1.345794201E-1
1.715747800E1,1.595653296E-1,-4.422531128E-1,1.421356201E-1
1.718216672E1,1.816738248E-1,-1.873731613E-1,1.252086163E-1
1.720685544E1,1.579644680E-1,8.986568451E-2,1.361131668E-2
1.723154416E1,1.421329379E-1,3.679933548E-1,-3.689527512E-2
1.725620236E1,8.982765675E-2,5.802555084E-1,-7.978034019E-2
1.728089109E1,-7.868647575E-3,8.107013702E-1,-1.799890995E-1
1.730557981E1,-3.653851151E-2,9.182729721E-1,-2.211325169E-1
1.733026853E1,-8.510136604E-2,1.006285667E0,-2.427029610E-1
1.735495725E1,-1.385799944E-1,9.983501434E-1,-2.675049305E-1
1.737964597E1,-2.136198282E-1,9.569044113E-1,-2.510390282E-1
1.740433469E1,-2.591828406E-1,7.868118286E-1,-2.656886578E-1
1.742902341E1,-2.548229694E-1,6.200008392E-1,-2.800989151E-1
1.745371213E1,-2.606869340E-1,3.802490234E-1,-1.865825653E-1
1.747840085E1,-2.581656873E-1,1.132297516E-1,-1.695053577E-1
1.750308957E1,-2.369379401E-1,-1.450061798E-1,-1.300659180E-1
1.752777829E1,-1.978249550E-1,-3.825139999E-1,-5.659341812E-2
1.755246701E1,-1.685492098E-1,-6.328487396E-1,-1.656532288E-3
1.757715574E1,-1.408784091E-1,-8.342056274E-1,9.423780441E-2
1.760184446E1,-9.177294374E-2,-9.820299149E-1,1.094708443E-1
1.762653318E1,-4.390531778E-2,-1.014480591E0,1.523482800E-1
1.765122190E1,-3.876447678E-2,-1.046700478E0,1.562283039E-1
1.767591062E1,2.336388826E-2,-9.356613159E-1,1.840503216E-1
1.770056882E1,5.057686567E-2,-7.868976593E-1,1.559891701E-1
1.772528806E1,1.067067981E-1,-5.791969299E-1,1.420969963E-1
1.774994626E1,1.168327332E-1,-3.367691040E-1,1.290333271E-1
1.777463498E1,1.684129834E-1,-8.845520020E-2,8.397221565E-2
1.779932370E1,1.736447811E-1,1.966753006E-1,-1.207208633E-2
1.782401242E1,1.804795861E-1,4.515705109E-1,-7.362818718E-2
1.784870114E1,1.604893208E-1,6.668691635E-1,-8.139228821E-2
1.787338986E1,1.217620373E-1,8.357076645E-1,-1.004633904E-1
1.789807859E1,6.879228354E-2,9.824943542E-1,-1.624383926E-1
1.792276731E1,-1.947486401E-2,1.014193535E0,-1.751322746E-1
1.794745603E1,-7.352951169E-2,1.002765656E0,-2.001397610E-1
1.797214475E1,-1.054782271E-1,9.005899429E-1,-2.267880440E-1
1.799683347E1,-1.651128531E-1,7.701959610E-1,-1.868226528E-1
1.802152219E1,-2.378769517E-1,5.185613632E-1,-1.716144085E-1
1.804621091E1,-2.432189286E-1,2.968225479E-1,-1.446828842E-1
1.807089963E1,-2.322693765E-1,4.305267334E-2,-6.490349770E-2
1.809558835E1,-2.556334734E-1,-2.282724380E-1,-1.534748077E-2
1.812027707E1,-2.363823354E-1,-4.550704956E-1,5.372571945E-2
1.814496579E1,-2.049688697E-1,-6.734647751E-1,7.975292206E-2
1.816962400E1,-1.675249934E-1,-8.551778793E-1,1.483898163E-1
1.819431272E1,-1.108227372E-1,-9.622507095E-1,1.665062904E-1
1.821900144E1,-1.029099226E-1,-9.925909042E-1,1.605548859E-1
1.824369016E1,-6.375703216E-2,-9.680757523E-1,2.438447475E-1
1.826837888E1,-8.367359638E-3,-8.818511963E-1,1.778283119E-1
1.829306760E1,3.824320436E-2,-7.317514420E-1,1.575040817E-1
1.831775632E1,9.969544411E-2,-4.920253754E-1,1.518914700E-1
1.834244504E1,1.293843985E-1,-2.681131363E-1,9.928655624E-2
1.836713376E1,1.668706536E-1,2.136039734E-2,5.095529556E-2
1.839182248E1,2.046282887E-1,2.851028442E-1,-2.842187881E-3
1.841651120E1,2.048371434E-1,4.995231628E-1,-7.327151299E-2
1.844119992E1,1.892759800E-1,7.246551514E-1,-5.887889862E-2
1.846588864E1,1.958054900E-1,8.771839142E-1,-1.273241043E-1
1.849057736E1,1.439124942E-1,9.670724869E-1,-1.425030231E-1
1.851526609E1,7.298782468E-2,9.899606705E-1,-1.506257057E-1
1.853995481E1,3.347268701E-2,9.817523956E-1,-1.650736332E-1
1.856464353E1,-3.376373649E-2,8.447313309E-1,-2.043008804E-1
1.858933225E1,-9.005990624E-2,6.749057770E-1,-1.541538239E-1
1.861399045E1,-1.451996267E-1,4.630146027E-1,-1.518728733E-1
1.863867917E1,-1.984210312E-1,2.094278336E-1,-9.411478043E-2
1.866336789E1,-2.194912136E-1,-7.377815247E-2,-2.123332024E-2
1.868805661E1,-2.406429052E-1,-3.146667480E-1,-2.667832375E-2
1.871274533E1,-2.691047788E-1,-5.158901215E-1,4.041600227E-2
1.873743406E1,-2.208283842E-1,-7.422084808E-1,6.479430199E-2
1.876215329E1,-1.954540312E-1,-8.959264755E-1,9.197354317E-2
1.878681150E1,-1.708532274E-1,-9.677696228E-1,1.096282005E-1
1.881150022E1,-1.720114648E-1,-9.867725372E-1,1.065113544E-1
1.883618894E1,-1.193321645E-1,-9.223299026E-1,1.494841576E-1
1.886087766E1,-9.259727597E-2,-8.584289551E-1,1.055076122E-1
1.888556638E1,-4.523983598E-2,-6.732854843E-1,8.284926414E-2
1.891025510E1,-7.296562195E-3,-4.462614059E-1,1.713204384E-2
1.893494382E1,4.478162527E-2,-1.967420578E-1,-4.062056541E-2
1.895963254E1,9.497046471E-2,5.842971802E-2,-6.403923035E-2
1.898432126E1,1.401455402E-1,3.334875107E-1,-6.679296494E-2
1.900897946E1,1.530443430E-1,5.473175049E-1,-1.390275955E-1
1.903369870E1,1.918267012E-1,7.337446213E-1,-1.771795750E-1
1.905838742E1,2.044173479E-1,8.693904877E-1,-1.322097778E-1
1.908304563E1,1.453289390E-1,9.521827698E-1,-1.617603302E-1
1.910773435E1,1.221779585E-1,9.610509872E-1,-1.609382629E-1
1.913242307E1,6.906461716E-2,9.248723984E-1,-1.810739040E-1
1.915711179E1,2.320331335E-2,7.984561920E-1,-1.592943668E-1
1.918180051E1,-4.904770851E-2,6.229410172E-1,-7.972049713E-2
1.920648923E1,-7.065084577E-2,3.911418915E-1,-1.040263176E-1
1.923117795E1,-1.636338532E-1,1.369590759E-1,-4.783034325E-2
1.925586667E1,-2.103534937E-1,-1.154460907E-1,-2.389979362E-2
1.928055539E1,-2.234596610E-1,-3.565959930E-1,4.703807831E-2
1.930524411E1,-2.594376206E-1,-5.986948013E-1,6.846141815E-2
1.932993283E1,-2.296078503E-1,-7.535247803E-1,6.191349030E-2
1.935462156E1,-2.205953002E-1,-9.027976990E-1,1.204581261E-1
1.937931028E1,-2.239632905E-1,-9.464387894E-1,1.124806404E-1
1.940399900E1,-1.916488111E-1,-9.732894897E-1,8.358025551E-2
1.942868772E1,-1.805473268E-1,-8.975534439E-1,8.928656578E-2
1.945337644E1,-1.393657625E-1,-7.627363205E-1,9.373474121E-2
1.947806516E1,-1.245989501E-1,-5.881891251E-1,1.430392265E-2
1.950272336E1,-6.377896667E-2,-3.957862854E-1,-2.044701576E-2
1.952741208E1,-1.325714588E-2,-1.308670044E-1,-4.627919197E-2
1.955210080E1,6.891554594E-2,1.465930939E-1,-6.539607048E-2
1.957678952E1,8.362042904E-2,3.672065735E-1,-1.376438141E-1
1.960147824E1,1.427560449E-1,6.078586578E-1,-1.206998825E-1
1.962616696E1,1.517317891E-1,7.851076126E-1,-1.070127487E-1
1.965085569E1,1.694188118E-1,9.113759995E-1,-1.171994209E-1
1.967554441E1,1.895285845E-1,9.656419754E-1,-1.502571106E-1
1.970023313E1,1.528583169E-1,9.746522903E-1,-7.933878899E-2
1.972492185E1,1.238377094E-1,8.574342728E-1,-9.641051292E-2
1.974961057E1,8.017849922E-2,7.528543472E-1,-4.502010345E-2
1.977429929E1,4.120942950E-2,5.466194153E-1,-1.172184944E-2
1.979898801E1,-3.079763055E-2,3.033704758E-1,2.604079247E-2
1.982367673E1,-6.921452284E-2,9.268379211E-2,6.769323349E-2
1.984836545E1,-1.285883486E-1,-1.857833862E-1,8.182978630E-2
1.987305417E1,-1.654913425E-1,-4.078369141E-1,7.513260841E-2
1.989774289E1,-1.882086098E-1,-6.046533585E-1,1.434996128E-1
1.992243161E1,-2.091026008E-1,-7.957372665E-1,1.575028896E-1
1.994712033E1,-1.951934099E-1,-8.904972076E-1,1.476471424E-1
1.997177854E1,-2.227556705E-1,-9.491834641E-1,1.644678116E-1
1.999646726E1,-2.005970478E-1,-9.051904678E-1,1.194698811E-1
2.002115598E1,-1.765891910E-1,-8.451099396E-1,1.300580502E-1
2.004584470E1,-1.549235880E-1,-6.734371185E-1,8.656716347E-2
2.007053342E1,-1.518827379E-1,-5.149784088E-1,1.078724861E-2
2.009522214E1,-8.664298058E-2,-2.559299469E-1,-4.420304298E-2
2.011991086E1,-4.836690426E-2,-2.326583862E-2,-8.816552162E-2
2.014459958E1,7.945179939E-3,2.353839874E-1,-1.198799610E-1
2.016928830E1,2.770838141E-2,4.468650818E-1,-1.316561699E-1
2.019397702E1,8.190065622E-2,6.375551224E-1,-1.709713936E-1
2.021866574E1,1.119891107E-1,8.031930923E-1,-1.146001816E-1
2.024335447E1,1.532011032E-1,9.178495407E-1,-1.430723667E-1
2.026804319E1,1.662065387E-1,9.367637634E-1,-9.964656830E-2
2.029273191E1,1.472747326E-1,9.176759720E-1,-9.360265732E-2
2.031742063E1,1.549366713E-1,8.253154755E-1,-5.056333542E-2
2.034210935E1,1.219534874E-1,6.908483505E-1,-7.260560989E-3
2.036679807E1,8.349746466E-2,4.715318680E-1,-1.695227623E-2
2.039148679E1,1.588672400E-3,2.250165939E-1,4.877305031E-2
2.041614499E1,1.758038998E-3,-1.973915100E-2,7.272171974E-2
2.044083371E1,-6.178545952E-2,-2.627420425E-1,7.823443413E-2
2.046552243E1,-1.000186205E-1,-4.778289795E-1,1.267936230E-1
2.049021116E1,-1.424821019E-1,-6.725006104E-1,1.221182346E-1
2.051489988E1,-1.544536948E-1,-8.229675293E-1,1.355218887E-1
2.053958860E1,-1.944540441E-1,-8.962612152E-1,8.305215836E-2
2.056427732E1,-2.241913080E-1,-9.311885834E-1,9.334135056E-2
2.058896604E1,-2.129343748E-1,-8.921031952E-1,5.228900909E-2
2.061365476E1,-1.775414646E-1,-7.697420120E-1,1.974892616E-2
2.063834348E1,-2.184340656E-1,-6.435289383E-1,-3.952264786E-3
2.066303220E1,-1.753866673E-1,-4.298353195E-1,-7.357907295E-2
2.068772092E1,-1.751575172E-1,-2.128009796E-1,-1.537697315E-1
2.071240964E1,-1.187805831E-1,3.378391266E-2,-1.657967567E-1
2.073709836E1,-9.936800599E-2,2.475233078E-1,-1.915686131E-1
2.076178708E1,-5.160784721E-2,4.739370346E-1,-2.214310169E-1
2.078647580E1,-5.387067795E-3,6.630392075E-1,-1.877253056E-1
2.081116452E1,4.042106867E-2,8.008747101E-1,-2.022676468E-1
2.083585324E1,5.906164646E-2,8.999280930E-1,-1.513330936E-1
2.086054197E1,1.431297660E-1,8.913049698E-1,-1.273093224E-1
2.088520017E1,1.292054653E-1,8.545198441E-1,-4.039859772E-2
2.090988889E1,1.388965249E-1,7.777462006E-1,-5.832314491E-2
2.093457761E1,1.370267272E-1,6.207857132E-1,2.510499954E-2
2.095926633E1,1.069076061E-1,4.077596664E-1,4.218888283E-2
2.098395505E1,6.244856119E-2,1.700677872E-1,5.290102959E-2
2.100864377E1,1.404601336E-2,-6.571388245E-2,1.472427845E-1
2.103333249E1,1.059859991E-2,-2.996816635E-1,1.454474926E-1
2.105802121E1,-1.930600405E-2,-5.081405640E-1,1.473047733E-1
2.108270993E1,-7.212066650E-2,-6.986246109E-1,1.296355724E-1
2.110739866E1,-1.063448489E-1,-8.091993332E-1,1.470384598E-1
2.113208738E1,-1.664720476E-1,-8.716135025E-1,1.413962841E-1
2.115677610E1,-1.645386815E-1,-8.933191299E-1,1.342208385E-1
2.118146482E1,-1.902279854E-1,-7.932567596E-1,5.150675774E-2
2.120615354E1,-1.983428895E-1,-7.226953506E-1,5.114674568E-2
2.123084226E1,-1.847168803E-1,-5.382137299E-1,-1.258635521E-2
2.125553098E1,-2.023209631E-1,-3.549747467E-1,-1.499557495E-2
2.128021970E1,-1.773701012E-1,-1.064271927E-1,-1.533756256E-1
2.130487790E1,-1.713872552E-1,1.234989166E-1,-1.238389015E-1
2.132956662E1,-1.394065917E-1,3.278141022E-1,-1.658244133E-1
2.135425534E1,-1.098300219E-1,5.471992493E-1,-1.528043747E-1
2.137894407E1,-7.006788254E-2,7.123537064E-1,-1.802599430E-1
2.140363279E1,-1.686683297E-2,8.215703964E-1,-1.158323288E-1
2.142832151E1,4.924476147E-2,8.774738312E-1,-1.217494011E-1
2.145301023E1,9.886330366E-2,8.687086105E-1,-8.441686630E-2
2.147769895E1,1.104955673E-1,8.147039413E-1,-3.481101990E-2
2.150238767E1,1.217325330E-1,7.134628296E-1,2.793574333E-2
2.152707639E1,1.393617988E-1,5.320129395E-1,4.961180687E-2
2.155176511E1,1.498144269E-1,3.471870422E-1,1.023848057E-1
2.157645383E1,1.364752650E-1,8.499717712E-2,1.625802517E-1
2.160114255E1,1.247161627E-1,-1.297731400E-1,1.470179558E-1
2.162583127E1,4.967093468E-2,-3.501596451E-1,1.786651611E-1
2.165051999E1,2.922040224E-2,-5.355930328E-1,1.568644047E-1
2.167520871E1,-5.128115416E-3,-7.031612396E-1,1.811106205E-1
2.169989743E1,-4.559057951E-2,-7.934780121E-1,1.664092541E-1
2.172458616E1,-6.450983882E-2,-8.595619202E-1,1.388561726E-1
2.174927488E1,-1.015688479E-1,-8.419923782E-1,1.001701355E-1
2.177393308E1,-1.146506667E-1,-7.675590515E-1,7.675743103E-2
2.179862180E1,-1.594887376E-1,-6.483392715E-1,-1.441431046E-2
2.182331052E1,-1.724151075E-1,-4.894390106E-1,-5.129647255E-2
2.184799924E1,-1.774064004E-1,-2.840261459E-1,-1.205787659E-1
2.187268796E1,-1.800623536E-1,-3.956413269E-2,-1.219899654E-1
2.189737668E1,-1.996421218E-1,1.790952682E-1,-1.901543140E-1
2.192206540E1,-1.700349152E-1,3.961477280E-1,-2.462558746E-1
2.194675412E1,-1.439493895E-1,5.564355850E-1,-2.354781628E-1
2.197144284E1,-1.360582709E-1,7.131748199E-1,-1.957335472E-1
2.199613157E1,-1.047768295E-1,7.950077057E-1,-1.575675011E-1
2.202082029E1,-5.133450031E-2,8.453025818E-1,-1.537363529E-1
2.204550901E1,-2.442383766E-2,8.262224197E-1,-9.553194046E-2
2.207019773E1,2.863040566E-2,7.405347824E-1,-5.198311806E-2
2.209488645E1,9.546422958E-2,6.341466904E-1,2.768754959E-2
2.211957517E1,1.042968631E-1,4.188575745E-1,2.735042572E-2
2.214426389E1,1.191932559E-1,2.386837006E-1,7.289600372E-2
2.216895261E1,1.001223326E-1,2.793312073E-3,1.096997261E-1
2.219361081E1,1.051188111E-1,-2.120819092E-1,1.240470409E-1
2.221829953E1,1.105113029E-1,-4.132938385E-1,1.158096790E-1
2.224298825E1,6.463468075E-2,-5.891094208E-1,1.080825329E-1
2.226767698E1,4.569935799E-2,-7.372732162E-1,9.819626808E-2
2.229236570E1,1.182395220E-2,-8.105382919E-1,1.299510002E-1
2.231705442E1,-3.344213963E-2,-8.429203033E-1,9.708666801E-2
2.234174314E1,-7.036569715E-2,-8.225793839E-1,4.075932503E-2
2.236643186E1,-8.098334074E-2,-7.141103745E-1,1.188039780E-3
2.239112058E1,-1.383483112E-1,-5.823678970E-1,-5.562567711E-2
2.241580930E1,-1.592602730E-1,-3.893604279E-1,-7.150602341E-2
2.244049802E1,-1.808386445E-1,-1.761131287E-1,-1.002323627E-1
2.246518674E1,-2.178119123E-1,1.403903961E-2,-1.614918709E-1
2.248987546E1,-2.135353386E-1,2.431716919E-1,-1.888065338E-1
2.251456418E1,-1.810714900E-1,4.300603867E-1,-2.470564842E-1
2.253925290E1,-2.384570837E-1,5.963954926E-1,-1.685869694E-1
2.256394162E1,-1.996725798E-1,7.258462906E-1,-1.878328323E-1
2.258863034E1,-1.678720117E-1,8.140611649E-1,-1.674053669E-1
2.261331907E1,-1.491530240E-1,8.182535172E-1,-1.147968769E-1
2.263800779E1,-6.360340118E-2,7.891063690E-1,-7.042860985E-2
2.266269651E1,-4.764431715E-2,7.030954361E-1,-6.518101692E-2
2.268735471E1,-7.921636105E-3,5.818891525E-1,4.001522064E-2
2.271204343E1,6.023037434E-2,3.851613998E-1,4.011249542E-2
2.273676267E1,8.945620060E-2,1.277732849E-1,1.040909290E-1
2.276145139E1,1.008998156E-1,-7.774353027E-2,1.438291073E-1
2.278610959E1,1.123450994E-1,-2.505731583E-1,1.248042583E-1
2.281079831E1,1.048565507E-1,-4.409322739E-1,1.498477459E-1
2.283548703E1,8.839917183E-2,-6.228017807E-1,1.569845676E-1
2.286017575E1,9.070169926E-2,-7.271251678E-1,1.589972973E-1
2.288486448E1,6.784152985E-2,-7.805824280E-1,1.390564442E-1
2.290955320E1,3.775674105E-2,-7.979497910E-1,1.005256176E-1
2.293424192E1,1.337176561E-2,-7.389640808E-1,8.623623848E-2
2.295893064E1,-2.102923393E-2,-6.566114426E-1,3.848409653E-2
2.298361936E1,-6.152683496E-2,-5.009698868E-1,1.198577881E-2
2.300830808E1,-9.282785654E-2,-2.913455963E-1,-9.145331383E-2
2.303299680E1,-1.374338865E-1,-9.038066864E-2,-1.362934113E-1
2.305768552E1,-1.628108323E-1,1.233205795E-1,-1.351811886E-1
2.308237424E1,-1.777544916E-1,3.208627701E-1,-2.037923336E-1
2.310703244E1,-2.050613165E-1,4.737777710E-1,-1.767699718E-1
2.313175168E1,-2.411522865E-1,6.229629517E-1,-2.048790455E-1
2.315644040E1,-2.274428606E-1,6.921968460E-1,-1.681175232E-1
2.318112912E1,-2.132003903E-1,7.705383301E-1,-1.430017948E-1
2.320581784E1,-1.759865284E-1,7.719354630E-1,-7.658457756E-2
2.323050657E1,-1.101220846E-1,7.112569809E-1,-8.375573158E-2
2.325516477E1,-7.122519612E-2,6.318426132E-1,-8.845090866E-3
2.327985349E1,-3.558579087E-2,4.574813843E-1,2.601075172E-2
2.330454221E1,2.565321326E-2,2.936449051E-1,9.551191330E-2
2.332923093E1,4.124408960E-2,8.322334290E-2,1.147897243E-1
2.335391965E1,1.012735963E-1,-1.424093246E-1,1.374089718E-1
2.337860837E1,8.567643166E-2,-3.307971954E-1,1.425976753E-1
2.340329709E1,1.173958182E-1,-5.081777573E-1,1.715774536E-1
2.342798581E1,1.586678624E-1,-6.651868820E-1,1.555781364E-1
2.345267453E1,1.231921911E-1,-7.304687500E-1,1.706671715E-1
