"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.628723145E0,4.135788679E-1,-3.175921440E-1,-4.200325012E-1
9.653411866E0,6.020658016E-1,-5.106339455E-1,-1.200999260E0
9.678100586E0,7.351694107E-1,-6.274089813E-1,-1.902166367E0
9.702789307E0,8.042037487E-1,-6.639671326E-1,-2.261722565E0
9.727478028E0,7.852079868E-1,-6.497583389E-1,-2.336827278E0
9.752166749E0,7.225232124E-1,-5.572609901E-1,-2.062175751E0
9.776903337E0,5.438508987E-1,-4.188499451E-1,-1.514999390E0
9.801561540E0,3.412990570E-1,-2.711467743E-1,-7.604541779E-1
9.826250261E0,1.610436440E-1,-7.957935333E-2,6.744289398E-2
9.850938981E0,-9.093856812E-2,1.885216236E-1,8.567132950E-1
9.875627702E0,-2.911782265E-1,4.358830452E-1,1.522042274E0
9.900316423E0,-4.452424049E-1,6.389703751E-1,2.033434868E0
9.925005143E0,-5.812060833E-1,8.062644005E-1,2.304003716E0
9.949693864E0,-5.820562840E-1,8.528795242E-1,2.290550232E0
9.974413102E0,-5.760672092E-1,7.989873886E-1,1.979036331E0
9.999101823E0,-4.456539154E-1,6.388783455E-1,1.378426552E0
1.002379054E1,-2.937557697E-1,4.564244747E-1,6.311798096E-1
1.004847927E1,-1.310868263E-1,2.135360241E-1,-1.956310272E-1
1.007316799E1,4.419112206E-2,-1.585984230E-2,-1.092425346E0
1.009785671E1,2.364695072E-1,-1.911118031E-1,-1.888733864E0
1.012254543E1,3.992996216E-1,-3.232085705E-1,-2.398897171E0
1.014720363E1,4.252579212E-1,-4.040410519E-1,-2.691974640E0
1.017192287E1,4.324419498E-1,-3.716449738E-1,-2.572621346E0
1.019661159E1,3.658111095E-1,-2.947001457E-1,-2.192804337E0
1.022130031E1,1.777961254E-1,-1.501858234E-1,-1.468461990E0
1.024598903E1,9.148120880E-4,3.444623947E-2,-6.173629761E-1
1.027067775E1,-1.782529354E-1,1.705684662E-1,2.377367020E-1
1.029536647E1,-3.307623863E-1,3.784396648E-1,1.009758949E0
1.032005519E1,-4.687881470E-1,5.319750309E-1,1.706583023E0
1.034474391E1,-5.636157990E-1,6.026082039E-1,2.142061234E0
1.036943263E1,-5.806570053E-1,6.574833393E-1,2.449578285E0
1.039412135E1,-5.202846527E-1,6.173455715E-1,2.365873337E0
1.041881008E1,-3.713760376E-1,4.831700325E-1,2.030423164E0
1.044349880E1,-2.228496075E-1,2.995715141E-1,1.468878746E0
