"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.891007590E1,-1.921674013E-1,9.757747650E-1,-4.452459812E-1
1.893473410E1,-1.789721847E-1,9.913234711E-1,-4.337623119E-1
1.895945334E1,-1.731549352E-1,8.723154068E-1,-3.820819855E-1
1.898414206E1,-1.269247830E-1,6.722698212E-1,-3.209247589E-1
1.900880026E1,-1.120303273E-1,3.752660751E-1,-1.878895760E-1
1.903348898E1,-7.870224118E-2,3.498077393E-2,-3.643965721E-2
1.905817770E1,-2.691754699E-2,-3.102407455E-1,1.047444344E-1
1.908286642E1,-5.118757486E-3,-6.482448578E-1,2.433662415E-1
1.910755515E1,2.012860775E-2,-8.165044785E-1,3.179476261E-1
1.913224386E1,5.335387588E-2,-9.833154678E-1,3.666391373E-1
1.915693259E1,3.670427203E-2,-9.988241196E-1,3.627076149E-1
1.918162131E1,7.280585170E-2,-8.707180023E-1,3.281915188E-1
1.920631003E1,7.944685221E-2,-6.023569107E-1,2.872660160E-1
1.923099875E1,4.901957512E-2,-3.666515350E-1,1.468424797E-1
1.925568747E1,3.157895803E-2,5.750656128E-3,7.154679298E-2
1.928037619E1,5.234664679E-2,3.257341385E-1,-8.427953720E-2
1.930506491E1,3.912961483E-2,6.602325439E-1,-1.846878529E-1
1.932975363E1,2.466613054E-2,8.587265015E-1,-2.657589912E-1
1.935441183E1,3.508132696E-2,9.813585281E-1,-3.307011127E-1
1.937913107E1,5.575001240E-2,9.545106888E-1,-3.466653824E-1
1.940378928E1,7.239377499E-2,8.552904129E-1,-2.975301743E-1
1.942847800E1,6.866127253E-2,6.245479584E-1,-2.198300362E-1
1.945316672E1,1.189470291E-1,3.349733353E-1,-1.321930885E-1
1.947785544E1,1.164268851E-1,-3.699016571E-2,3.706550598E-2
1.950254416E1,1.460742354E-1,-3.522081375E-1,1.377117634E-1
1.952723288E1,1.310244203E-1,-6.273050308E-1,2.636351585E-1
1.955192160E1,1.485744119E-1,-8.146343231E-1,3.368465900E-1
1.957661032E1,1.627517939E-1,-9.432392120E-1,3.482379913E-1
1.960132956E1,1.475344300E-1,-9.560508728E-1,3.659417629E-1
1.962601828E1,1.223012209E-1,-8.442773819E-1,2.995371819E-1
1.965070700E1,6.971114874E-2,-5.969772339E-1,2.441873550E-1
1.967536520E1,3.764513135E-2,-2.842531204E-1,1.395394802E-1
1.970005392E1,1.350322366E-2,6.036090851E-2,-1.350998878E-2
1.972477316E1,-4.823082685E-2,3.405094147E-1,-1.731698513E-1
1.974943136E1,-7.082369924E-2,6.518411636E-1,-2.541174889E-1
1.977412009E1,-9.083846211E-2,8.800382614E-1,-3.420541286E-1
1.979880881E1,-1.337345541E-1,9.251823425E-1,-3.728964329E-1
1.982349753E1,-1.441251338E-1,9.383544922E-1,-3.985047340E-1
1.984815573E1,-1.263796687E-1,8.032445908E-1,-3.297002316E-1
1.987284445E1,-1.321106851E-1,5.758504868E-1,-2.475769520E-1
1.989753317E1,-1.273253858E-1,2.445821762E-1,-1.813724041E-1
1.992222189E1,-1.018235385E-1,-8.468246460E-2,-4.220080376E-2
1.994691061E1,-1.008106321E-1,-4.019145966E-1,7.559657097E-2
1.997162985E1,-1.239819080E-1,-6.859159470E-1,2.119798660E-1
1.999628806E1,-1.083091199E-1,-8.629255295E-1,2.645039558E-1
2.002100729E1,-1.303608119E-1,-9.857301712E-1,2.895426750E-1
2.004566550E1,-1.113348752E-1,-9.545316696E-1,2.802252769E-1
2.007035422E1,-1.444498897E-1,-7.987003326E-1,2.301232815E-1
2.009507346E1,-1.436046809E-1,-5.857877731E-1,1.681249142E-1
2.011973166E1,-1.753274202E-1,-2.852020264E-1,-1.040220261E-3
2.014442038E1,-1.779853106E-1,6.187725067E-2,-9.584522247E-2
2.016910910E1,-1.828064322E-1,3.954648972E-1,-1.791641712E-1
2.019379782E1,-1.874723434E-1,6.461954117E-1,-3.020346165E-1
2.021845602E1,-2.370286584E-1,8.379707336E-1,-4.149093628E-1
2.024314474E1,-1.989497542E-1,9.111003876E-1,-4.093489647E-1
2.026783347E1,-1.661493778E-1,8.638277054E-1,-3.964464664E-1
2.029252219E1,-1.720943898E-1,7.328510284E-1,-3.351774216E-1
2.031721091E1,-1.406113803E-1,5.069961548E-1,-2.540717125E-1
2.034189963E1,-9.397330880E-2,1.870117188E-1,-8.327698708E-2
2.036658835E1,-1.036754251E-1,-1.357049942E-1,-3.986358643E-3
2.039127707E1,-4.779309034E-2,-4.535341263E-1,1.066627502E-1
2.041596579E1,-3.418356180E-2,-6.927261353E-1,2.126102448E-1
2.044065451E1,1.643210649E-3,-8.440227509E-1,2.998790741E-1
2.046534323E1,3.841704130E-2,-8.985185623E-1,3.225748539E-1
2.049003195E1,3.469470143E-2,-8.856983185E-1,3.243668079E-1
2.051472067E1,5.570816994E-2,-7.296123505E-1,2.933764458E-1
2.053940939E1,4.829642177E-2,-5.027265549E-1,1.962857246E-1
2.056409811E1,6.000161171E-2,-1.839504242E-1,1.122012138E-1
2.058878683E1,4.210639000E-2,1.283388138E-1,-3.258132935E-2
2.061347556E1,4.011642933E-2,4.625062943E-1,-9.078168869E-2
2.063813376E1,2.932327986E-2,6.918439865E-1,-2.348911762E-1
2.066282248E1,2.571225166E-2,8.621139526E-1,-3.332865238E-1
2.068751120E1,4.013544321E-2,9.183168411E-1,-3.091166019E-1
2.071219992E1,3.458338976E-2,8.516778946E-1,-3.416929245E-1
2.073688864E1,5.421781540E-2,7.392425537E-1,-2.091784477E-1
2.076157736E1,7.000762224E-2,4.739017487E-1,-1.772053242E-1
2.078626608E1,8.229738474E-2,1.810007095E-1,-5.838084221E-2
2.081095480E1,1.562709808E-1,-1.415481567E-1,7.804846764E-2
2.083564352E1,1.462174058E-1,-4.408035278E-1,1.873035431E-1
2.086033224E1,1.196718812E-1,-6.689805984E-1,2.723910809E-1
2.088502097E1,1.581304073E-1,-8.120193481E-1,3.528246880E-1
2.090970969E1,1.449089646E-1,-8.846893311E-1,3.596973419E-1
2.093439841E1,1.254898310E-1,-8.706007004E-1,3.065514565E-1
2.095908713E1,1.117950678E-1,-6.798772812E-1,2.762427330E-1
2.098377585E1,7.285767794E-2,-4.665584564E-1,1.459364891E-1
2.100846457E1,4.231482744E-2,-1.328754425E-1,4.965162277E-2
2.103315329E1,1.562896371E-2,1.413650513E-1,-5.976200104E-2
2.105781149E1,-3.180363774E-2,4.707593918E-1,-1.741199493E-1
2.108250021E1,-3.725725412E-2,6.905336380E-1,-2.124576569E-1
2.110721945E1,-6.328928471E-2,8.133401871E-1,-3.484663963E-1
2.113187765E1,-8.047360182E-2,8.967866898E-1,-3.393921852E-1
2.115659689E1,-1.008762121E-1,8.289880753E-1,-3.414974213E-1
2.118125510E1,-9.755757451E-2,6.707296371E-1,-3.063538074E-1
2.120594382E1,-1.201438308E-1,4.152145386E-1,-2.324094772E-1
2.123063254E1,-9.883221984E-2,7.495784760E-2,-5.041646957E-2
2.125532126E1,-9.799170494E-2,-1.891736984E-1,2.273893356E-2
2.128000998E1,-9.132632613E-2,-4.969148636E-1,1.239695549E-1
2.130469870E1,-6.899729371E-2,-7.165718079E-1,2.296359539E-1
2.132938742E1,-7.082569599E-2,-8.963098526E-1,3.262271881E-1
2.135407614E1,-8.718548715E-2,-9.288043976E-1,2.808732986E-1
2.137876486E1,-1.399455070E-1,-8.505868912E-1,2.398009300E-1
2.140345358E1,-1.167069376E-1,-6.696147919E-1,2.007904053E-1
2.142811179E1,-1.316705346E-1,-3.741512299E-1,9.558224678E-2
2.145283102E1,-1.533736140E-1,-1.156568527E-1,-2.148938179E-2
2.147751974E1,-1.965444684E-1,1.988391876E-1,-1.270918846E-1
2.150217795E1,-1.510127634E-1,4.615249634E-1,-2.361440659E-1
2.152686667E1,-1.818626076E-1,7.131757736E-1,-3.660972118E-1
2.155155539E1,-2.189663351E-1,8.150615692E-1,-3.910641670E-1
2.157624411E1,-1.885308474E-1,8.633146286E-1,-4.031257629E-1
2.160093283E1,-1.916865557E-1,7.725801468E-1,-3.805799484E-1
2.162562155E1,-1.419656128E-1,6.010274887E-1,-2.924244404E-1
2.165031027E1,-1.425625086E-1,3.542003632E-1,-1.622006893E-1
2.167499899E1,-1.246981919E-1,5.660152435E-2,-7.082056999E-2
2.169968771E1,-9.105464816E-2,-2.339696884E-1,-3.272771835E-3
2.172437643E1,-5.427134037E-2,-5.128726959E-1,1.552922726E-1
2.174906515E1,-1.138767600E-2,-7.181596756E-1,2.205431461E-1
2.177375388E1,-4.210311174E-2,-8.598651886E-1,2.810909748E-1
2.179844260E1,3.781551123E-2,-8.549242020E-1,2.940909863E-1
2.182313132E1,3.404346108E-2,-7.662734985E-1,3.052437305E-1
2.184778952E1,2.792009711E-2,-5.869617462E-1,2.246773243E-1
2.187247824E1,1.457881927E-2,-3.630847931E-1,1.143901348E-1
2.189716696E1,3.202554584E-2,-3.752136230E-2,2.530741692E-2
2.192185568E1,1.959884167E-2,2.408237457E-1,-9.370493889E-2
2.194654440E1,3.243416548E-2,5.246181488E-1,-1.997857094E-1
2.197123312E1,2.672278881E-2,7.181119919E-1,-2.773873806E-1
2.199592184E1,3.091180325E-2,8.453760147E-1,-3.152585030E-1
2.202061056E1,4.418611526E-3,8.613052368E-1,-3.382689953E-1
2.204529929E1,2.052909136E-2,7.617692947E-1,-3.059947491E-1
2.206998801E1,8.894991875E-2,5.831356049E-1,-2.263185978E-1
2.209467673E1,9.993469715E-2,2.833595276E-1,-1.291687489E-1
2.211936545E1,9.385782480E-2,3.030490875E-2,-1.445984840E-2
2.214405417E1,1.142886877E-1,-2.593154907E-1,1.379737854E-1
2.216874289E1,1.640493274E-1,-5.447349548E-1,2.730600834E-1
2.219343161E1,1.617004275E-1,-7.138442993E-1,2.553288937E-1
2.221812033E1,1.431091428E-1,-8.172712326E-1,3.431303501E-1
2.224280905E1,1.588025689E-1,-8.173875809E-1,3.523299694E-1
2.226749777E1,1.387077570E-1,-7.122602463E-1,3.149218559E-1
2.229215598E1,1.050982475E-1,-5.432691574E-1,2.165544033E-1
2.231684470E1,8.375710249E-2,-3.064403534E-1,1.256399155E-1
2.234153342E1,6.030005217E-2,1.467704773E-2,1.129484177E-2
2.236622214E1,1.574975252E-2,3.051595688E-1,-1.187543869E-1
2.239091086E1,1.889309287E-2,5.384769440E-1,-2.059509754E-1
2.241559958E1,-4.216477275E-2,7.101955414E-1,-2.362778187E-1
2.244028830E1,-4.753747582E-2,8.042316437E-1,-3.050501347E-1
2.246500754E1,-3.927758336E-2,7.850494385E-1,-3.556287289E-1
2.248966574E1,-6.793183088E-2,7.129354477E-1,-2.957689762E-1
2.251435446E1,-5.607062578E-2,5.216197968E-1,-2.758204937E-1
2.253904318E1,-8.176761866E-2,2.811508179E-1,-1.308431625E-1
2.256373190E1,-8.455139399E-2,-3.209686279E-2,-5.255889893E-2
2.258842062E1,-6.933373213E-2,-3.078489304E-1,7.934093475E-2
2.261310934E1,-8.628040552E-2,-5.433502197E-1,1.366684437E-1
2.263779806E1,-5.346360803E-2,-7.079896927E-1,2.033104897E-1
2.266248679E1,-7.354623079E-2,-8.187141418E-1,2.657203674E-1
2.268717551E1,-6.997936964E-2,-8.589687347E-1,2.412829399E-1
2.271183371E1,-7.665623724E-2,-7.289867401E-1,2.212393284E-1
2.273652243E1,-1.007963866E-1,-5.133571625E-1,1.527891159E-1
2.276121115E1,-1.586312354E-1,-3.077888489E-1,3.945207596E-2
2.278589987E1,-1.715713441E-1,-1.484394073E-2,-4.561924934E-2
2.281061911E1,-2.089397907E-1,3.029022217E-1,-1.579496861E-1
2.283527731E1,-1.870848387E-1,5.091180801E-1,-3.027575016E-1
2.285996603E1,-1.967863590E-1,7.068595886E-1,-3.775267601E-1
2.288465475E1,-1.992120296E-1,7.934141159E-1,-4.243955612E-1
2.290934348E1,-1.825839877E-1,7.836151123E-1,-3.936538696E-1
2.293403220E1,-1.900481731E-1,6.879386902E-1,-3.207647800E-1
2.295872092E1,-1.519411057E-1,4.687252045E-1,-2.535703182E-1
2.298340964E1,-1.450408548E-1,2.198524475E-1,-1.320619583E-1
2.300809836E1,-1.218831241E-1,-7.479381561E-2,-1.249170303E-2
2.303278708E1,-7.229971886E-2,-3.577117920E-1,6.400179863E-2
2.305747580E1,-4.727712274E-2,-5.956840515E-1,1.308834553E-1
2.308216452E1,-5.184495449E-2,-7.601375580E-1,2.266631126E-1
2.310682272E1,-1.910698414E-2,-8.108949661E-1,2.755873203E-1
2.313151144E1,-9.389877319E-3,-7.990198135E-1,2.581207752E-1
2.315620016E1,8.583545685E-3,-6.628808975E-1,2.485957146E-1
2.318091940E1,5.522072315E-3,-4.888391495E-1,1.571433544E-1
2.320557761E1,4.673629999E-3,-1.961965561E-1,2.177810669E-2
2.323026633E1,-2.265733480E-2,6.647109985E-2,-7.817435265E-2
2.325495505E1,1.888987422E-2,3.420724869E-1,-1.288087368E-1
2.327964377E1,6.238490343E-3,5.848560333E-1,-2.557847500E-1
2.330433249E1,-1.073843241E-2,7.399883270E-1,-2.729108334E-1
2.332902121E1,6.138741970E-3,7.955856323E-1,-3.202533722E-1
2.335370993E1,1.551377773E-2,7.786321640E-1,-2.951190472E-1
2.337839865E1,4.849565029E-2,6.343793869E-1,-2.221009731E-1
2.340308737E1,7.409757376E-2,4.425334930E-1,-1.416251659E-1
2.342777609E1,8.046871424E-2,1.847753525E-1,-6.253337860E-2
2.345246481E1,1.276283264E-1,-8.833885193E-2,6.334209442E-2
2.347715353E1,1.462800503E-1,-3.718891144E-1,1.430459023E-1
2.350181174E1,1.565387845E-1,-5.578794479E-1,2.494659424E-1
2.352653098E1,1.749305725E-1,-7.306451797E-1,2.914061546E-1
2.355121970E1,1.322159767E-1,-7.734432220E-1,3.071730137E-1
2.357590842E1,1.552654505E-1,-7.371215820E-1,3.042857647E-1
2.360059714E1,1.315082908E-1,-6.127815247E-1,2.802968025E-1
2.362528586E1,1.157306433E-1,-4.416408539E-1,1.613361835E-1
2.364994406E1,1.006419659E-1,-1.883115768E-1,6.932663918E-2
2.367466330E1,2.354598045E-2,1.277389526E-1,-2.207565308E-2
2.369932150E1,1.354056597E-2,3.581314087E-1,-9.896993637E-2
2.372404074E1,-1.802122593E-2,5.986442566E-1,-1.973862648E-1
2.374869894E1,-1.718670130E-3,7.227115631E-1,-2.698764801E-1
2.377341818E1,-3.326293826E-2,8.240127563E-1,-2.933516502E-1
2.379807638E1,-4.251766205E-2,7.428789139E-1,-3.013472557E-1
2.382279562E1,-7.237723470E-2,6.090259552E-1,-2.420506477E-1
2.384745383E1,-7.394316792E-2,3.895921707E-1,-1.585733891E-1
2.387214255E1,-3.045386076E-2,1.377601624E-1,-5.764198303E-2
2.389680075E1,-2.721530199E-2,-1.414279938E-1,2.221608162E-2
2.392151999E1,-3.469741344E-2,-4.259872437E-1,1.445767879E-1
2.394617819E1,-5.754902959E-2,-6.109294891E-1,2.135014534E-1
2.397086691E1,-7.157179713E-2,-7.752485275E-1,2.398374081E-1
2.399555563E1,-4.300799966E-2,-8.188962936E-1,2.453436852E-1
2.402024435E1,-6.024208665E-2,-7.806653976E-1,1.948995590E-1
2.404493307E1,-8.728832006E-2,-5.942459106E-1,1.578037739E-1
2.406962180E1,-9.073475003E-2,-4.011049271E-1,7.720828056E-2
2.409434103E1,-1.687226892E-1,-1.132755280E-1,1.513862610E-2
2.411899924E1,-1.252122819E-1,1.277360916E-1,-1.028699875E-1
2.414368796E1,-1.635335088E-1,4.033479691E-1,-2.338795662E-1
2.416837668E1,-1.855435073E-1,5.770788193E-1,-2.948551178E-1
2.419306540E1,-1.911457032E-1,7.090539932E-1,-3.747780323E-1
2.421778464E1,-2.234880477E-1,7.399387360E-1,-3.473825455E-1
2.424244284E1,-2.204079330E-1,6.989336014E-1,-3.540072441E-1
2.426713156E1,-1.747934073E-1,5.410547256E-1,-2.612919807E-1
2.429182028E1,-1.368860304E-1,2.910947800E-1,-1.860206127E-1
2.431650900E1,-1.592777073E-1,8.328723907E-2,-9.694886208E-2
2.434116720E1,-1.199133396E-1,-1.872386932E-1,-1.511478424E-2
2.436585593E1,-1.147003770E-1,-4.438838959E-1,7.629418373E-2
2.439057516E1,-6.703341007E-2,-6.293191910E-1,1.655862331E-1
2.441526388E1,-3.672030568E-2,-7.463207245E-1,2.223660946E-1
2.443992209E1,-1.674607396E-2,-8.167638779E-1,2.707884312E-1
2.446464133E1,-2.855151892E-2,-7.073612213E-1,2.366294861E-1
2.448933005E1,-7.914453745E-3,-5.644006729E-1,1.590781212E-1
2.451398825E1,-8.366227150E-3,-3.289175034E-1,8.785796165E-2
2.453870749E1,-3.576278687E-4,-8.231735229E-2,-3.088474274E-3
2.456339621E1,-1.342046261E-2,2.011947632E-1,-1.095356941E-1
2.458805441E1,-1.016300917E-2,4.067192078E-1,-1.695253849E-1
2.461274313E1,-3.396272659E-2,6.036462784E-1,-2.773184776E-1
2.463743185E1,-6.494522095E-3,7.248172760E-1,-3.335175514E-1
2.466212057E1,-2.618199587E-2,7.829141617E-1,-2.854168415E-1
2.468680930E1,3.800338507E-2,6.969118118E-1,-2.798969746E-1
2.471149802E1,3.260642290E-2,5.224370956E-1,-1.851570606E-1
2.473615622E1,1.029473543E-2,2.985401154E-1,-9.645366669E-2
2.476084494E1,7.159763575E-2,4.240798950E-2,-2.539801598E-2
2.478553366E1,9.952974319E-2,-2.122659683E-1,1.308474541E-1
2.481025290E1,1.206879616E-1,-4.319067001E-1,1.861019135E-1
2.483494162E1,1.352221966E-1,-6.310787201E-1,2.749273777E-1
2.485959982E1,1.624285579E-1,-7.216091156E-1,2.727370262E-1
2.488431906E1,1.474727988E-1,-7.401189804E-1,2.993469238E-1
2.490900778E1,1.503850222E-1,-6.726713181E-1,2.737088203E-1
2.493366598E1,1.471230388E-1,-4.933528900E-1,2.538664341E-1
2.495835470E1,1.086912155E-1,-2.864351273E-1,1.319634914E-1
2.498304343E1,8.534049988E-2,-1.421642303E-2,4.888129234E-2
2.500773215E1,5.525457859E-2,2.536916733E-1,-4.111218452E-2
2.503242087E1,3.987258673E-2,4.600133896E-1,-1.859028339E-1
2.505710959E1,1.270407438E-2,6.456356049E-1,-2.038798332E-1
2.508179831E1,-2.126687765E-2,7.579555511E-1,-2.445211411E-1
2.510648703E1,-1.192781329E-2,7.425203323E-1,-2.363743782E-1
2.513117575E1,2.904534340E-3,6.426534653E-1,-2.523112297E-1
2.515586447E1,-3.865596652E-2,5.071229935E-1,-2.126138210E-1
2.518055319E1,-4.027378559E-2,2.644605637E-1,-1.034646034E-1
2.520521140E1,-6.545394659E-3,3.798484802E-3,-7.903575897E-3
2.522993063E1,-2.316462994E-2,-2.195405960E-1,8.647942543E-2
2.525458884E1,-3.234818578E-2,-4.724264145E-1,1.562035084E-1
2.527927756E1,-2.383306623E-2,-6.543054581E-1,1.948254108E-1
2.530399680E1,-7.158812881E-2,-7.443456650E-1,2.213387489E-1
2.532865500E1,-6.289577484E-2,-7.260122299E-1,2.297894955E-1
2.535334372E1,-3.370547295E-2,-6.286010742E-1,1.532034874E-1
2.537803244E1,-9.119388461E-2,-4.980583191E-1,1.493268013E-1
2.540272116E1,-1.158727407E-1,-2.342967987E-1,2.765250206E-2
2.542740988E1,-1.196734905E-1,4.335403442E-3,-4.723405838E-2
2.545209860E1,-1.454776376E-1,2.583761215E-1,-1.521415710E-1
2.547678732E1,-1.743439585E-1,4.585037231E-1,-2.561461926E-1
2.550147604E1,-1.651385725E-1,6.312046051E-1,-3.020768166E-1
2.552616476E1,-1.943909079E-1,6.978702545E-1,-3.645350933E-1
2.555085348E1,-1.881514341E-1,6.971111298E-1,-3.270862103E-1
2.557554220E1,-1.631612480E-1,6.222953796E-1,-3.096342087E-1
2.560023093E1,-1.572668999E-1,3.950471878E-1,-2.429406643E-1
2.562491965E1,-1.684931070E-1,1.810569763E-1,-1.531381607E-1
2.564957785E1,-1.299077421E-1,-6.967830658E-2,-5.203890800E-2
2.567429709E1,-1.181156337E-1,-3.088293076E-1,1.373362541E-2
2.569898581E1,-9.041854739E-2,-5.175113678E-1,1.107041836E-1
2.572367453E1,-9.944471717E-2,-6.909084320E-1,1.990818977E-1
2.574833273E1,-6.132787466E-2,-7.720918655E-1,2.264173031E-1
2.577302145E1,-4.079443216E-2,-7.401466370E-1,2.001788616E-1
2.579771017E1,-6.188556552E-2,-6.050453186E-1,1.901965141E-1
2.582239890E1,-2.918699384E-2,-4.223070145E-1,1.006233692E-1
2.584708762E1,-2.191582322E-2,-2.090530396E-1,1.341342926E-3
2.587180685E1,-4.492241144E-2,4.147529602E-2,-4.108548164E-2
2.589646506E1,-2.931487560E-2,2.905874252E-1,-1.569416523E-1
2.592118430E1,-5.414155126E-2,4.832544327E-1,-2.244670391E-1
2.594584250E1,-3.405627608E-2,6.292667389E-1,-3.012688160E-1
2.597053122E1,-1.950374246E-2,7.072095871E-1,-3.289182186E-1
2.599521994E1,-8.765906096E-3,7.125139236E-1,-2.886958122E-1
2.601987814E1,2.842247486E-3,5.744600296E-1,-2.352318764E-1
2.604459738E1,1.270711422E-2,3.890428543E-1,-1.662161350E-1
2.606925558E1,6.130987406E-2,1.734619141E-1,-7.935047150E-2
2.609394430E1,7.691931725E-2,-6.469440460E-2,4.978847504E-2
2.611863302E1,8.359515667E-2,-3.204555511E-1,1.089951992E-1
2.614332175E1,1.097927094E-1,-5.198535919E-1,2.349178791E-1
2.616801047E1,1.058070660E-1,-6.271724701E-1,2.912638187E-1
2.619272970E1,1.386132836E-1,-7.169952393E-1,2.953932285E-1
2.621741843E1,1.289637089E-1,-6.583204269E-1,3.024682999E-1
2.624210715E1,1.153492332E-1,-5.761299133E-1,2.528557777E-1
2.626676535E1,1.309656501E-1,-3.943710327E-1,1.726269722E-1
2.629145407E1,9.442144632E-2,-1.421670914E-1,8.120656013E-2
2.631614279E1,3.923761845E-2,1.012535095E-1,3.604054451E-2
2.634086203E1,5.394822359E-2,3.405857086E-1,-1.020822525E-1
2.636552023E1,2.788805962E-2,5.397663116E-1,-1.879897118E-1
2.639020895E1,4.257744551E-2,6.846256256E-1,-2.218697071E-1
2.641486716E1,4.736125469E-3,7.038698196E-1,-2.308933735E-1
2.643958640E1,-6.128013134E-3,6.696481705E-1,-2.416906357E-1
2.646427512E1,5.040705204E-3,5.681343079E-1,-1.950104237E-1
2.648896384E1,-1.114913821E-2,3.999195099E-1,-1.146626472E-1
2.651365256E1,3.643035889E-4,1.200685501E-1,-3.852319717E-2
2.653831076E1,-1.479706168E-2,-1.012639999E-1,9.321928024E-2
2.656299948E1,-2.976381779E-2,-3.546142578E-1,1.449301243E-1
2.658768820E1,1.181274652E-3,-5.541181564E-1,2.004816532E-1
2.661237692E1,-3.447282314E-2,-6.854171753E-1,2.465538979E-1
2.663706564E1,-4.496952891E-2,-7.058944702E-1,2.065894604E-1
2.666178488E1,-3.059956431E-2,-6.782464981E-1,2.413842678E-1
2.668644308E1,-5.837795138E-2,-5.504331589E-1,1.596810818E-1
2.671116232E1,-7.290375233E-2,-3.417491913E-1,1.008653641E-1
2.673582052E1,-1.246283650E-1,-1.389646530E-1,6.270408630E-5
2.676050925E1,-1.223050356E-1,1.320781708E-1,-9.449672699E-2
2.678519797E1,-1.612329185E-1,3.396005630E-1,-1.499052048E-1
2.680988669E1,-1.605661809E-1,5.243892670E-1,-2.571656704E-1
2.683457541E1,-1.534307003E-1,6.364822388E-1,-2.876574993E-1
2.685923361E1,-1.994153261E-1,6.712226868E-1,-3.713955879E-1
2.688395285E1,-1.885200292E-1,6.245279312E-1,-3.244602680E-1
2.690861105E1,-1.876264662E-1,4.705171585E-1,-2.616608143E-1
2.693333029E1,-1.634259224E-1,3.198680878E-1,-2.139987946E-1
2.695801901E1,-1.345575303E-1,5.796623230E-2,-9.521555901E-2
2.698267722E1,-1.297502220E-1,-1.877374649E-1,-4.344367981E-2
2.700736594E1,-8.710911870E-2,-4.147081375E-1,6.869029999E-2
2.703205466E1,-8.045089245E-2,-5.849943161E-1,1.215085983E-1
2.705674338E1,-5.057859421E-2,-6.916275024E-1,1.801881790E-1
2.708143210E1,-6.441491842E-2,-7.302055359E-1,2.163248062E-1
2.710615134E1,-5.978915095E-2,-6.509122849E-1,1.849479675E-1
2.713080954E1,-5.602049828E-2,-5.763740540E-1,1.457180977E-1
2.715549826E1,-3.921443224E-2,-3.394765854E-1,5.595040321E-2
2.718018698E1,-3.084510565E-2,-8.192157745E-2,-4.400229454E-2
2.720487570E1,-6.504312158E-2,1.553859711E-1,-1.085517406E-1
2.722956442E1,-3.881880641E-2,3.748598099E-1,-2.150545120E-1
2.725425314E1,-4.578685760E-2,5.452260971E-1,-2.924253941E-1
2.727894186E1,-6.289821863E-2,6.475954056E-1,-2.693860531E-1
2.730360007E1,-3.760534525E-2,6.847047806E-1,-2.804989815E-1
2.732828879E1,-2.269491553E-2,6.330795288E-1,-2.519943714E-1
2.735297751E1,1.466324925E-2,4.573163986E-1,-2.078063488E-1
