"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.451587662E1,-1.554707140E-1,4.963226318E-1,-1.990134716E-1
1.454056534E1,-9.394542873E-2,7.550621033E-1,-2.876572609E-1
1.456525406E1,-8.472562581E-2,9.575881958E-1,-4.058101177E-1
1.458994278E1,-7.418809831E-2,1.061179161E0,-4.012007713E-1
1.461460099E1,-4.873806238E-2,1.047380447E0,-4.297044277E-1
1.463928971E1,-1.530274749E-4,9.980297089E-1,-4.029867649E-1
1.466397843E1,4.637751728E-2,8.035984039E-1,-3.454961777E-1
1.468866715E1,5.340080708E-2,5.197048187E-1,-2.546851635E-1
1.471335587E1,1.078451276E-1,2.017898560E-1,-1.571433544E-1
1.473804459E1,6.324988604E-2,-1.234474182E-1,-4.531121254E-2
1.476273331E1,1.181145310E-1,-4.751825333E-1,6.647920609E-2
1.478742203E1,1.139186099E-1,-7.193632126E-1,1.814410686E-1
1.481211075E1,1.122465506E-1,-9.161901474E-1,2.612237930E-1
1.483679947E1,1.314884424E-1,-1.080371857E0,3.492674828E-1
1.486148819E1,1.456659883E-1,-1.093128204E0,3.059895039E-1
1.488617691E1,1.095709503E-1,-1.005421638E0,3.108797073E-1
1.491086564E1,1.215353012E-1,-8.468732834E-1,2.821302414E-1
1.493555436E1,1.071417630E-1,-5.940818787E-1,2.267940044E-1
1.496024308E1,1.245215982E-1,-2.857637405E-1,1.781594753E-1
1.498493180E1,1.092594862E-1,5.643844604E-2,7.019186020E-2
1.500962052E1,8.551532775E-2,3.869609833E-1,1.976156235E-2
1.503430924E1,6.004939228E-2,6.749477386E-1,-6.118178368E-2
1.505896744E1,6.551935524E-2,8.917741776E-1,-1.015245914E-1
1.508368668E1,1.089246012E-2,1.037533760E0,-1.456081867E-1
1.510834488E1,-1.520327106E-2,1.086223602E0,-2.183899879E-1
1.513303360E1,-1.915231347E-2,1.081372261E0,-1.745631695E-1
1.515772233E1,-7.637248933E-2,9.016332626E-1,-1.671922207E-1
1.518241104E1,-8.714255691E-2,7.080135345E-1,-1.122288704E-1
1.520709977E1,-1.120676026E-1,3.981676102E-1,6.222724915E-5
1.523178849E1,-5.299930274E-2,9.205055237E-2,4.526114464E-2
1.525647721E1,-7.594943047E-2,-2.341976166E-1,1.354889870E-1
1.528116593E1,-7.444979995E-2,-5.517196655E-1,1.899304390E-1
1.530585465E1,-5.922317505E-2,-7.891187668E-1,2.412161827E-1
1.533054337E1,-6.420458853E-2,-9.468717575E-1,3.209338188E-1
1.535523209E1,-6.906259060E-2,-1.053858757E0,3.389585018E-1
1.537992081E1,-8.384391665E-2,-1.003118515E0,3.003218174E-1
1.540460953E1,-7.962369919E-2,-9.003753662E-1,2.774565220E-1
1.542929825E1,-4.351642728E-2,-6.839666367E-1,1.967539787E-1
1.545398697E1,-7.540458441E-2,-4.065856934E-1,1.243312359E-1
1.547867569E1,-5.606368184E-2,-1.406211853E-1,1.909923553E-2
1.550336441E1,-4.014012218E-2,2.167625427E-1,-8.514475822E-2
1.552805314E1,-6.653189659E-2,5.002346039E-1,-1.124410629E-1
1.555271134E1,-6.809687614E-2,7.269344330E-1,-2.373139858E-1
1.557740006E1,-3.050720692E-2,9.518070221E-1,-2.978823185E-1
1.560208878E1,-6.838035583E-2,1.067842484E0,-3.157198429E-1
1.562677750E1,-6.714263558E-2,1.047250748E0,-2.969481945E-1
1.565146622E1,-7.683447003E-2,9.673366547E-1,-2.698185444E-1
1.567615494E1,-6.639376283E-2,7.879829407E-1,-2.343153954E-1
1.570084366E1,-9.348258376E-2,5.266351700E-1,-2.022514343E-1
1.572553238E1,-1.193121970E-1,2.290115356E-1,-1.787788868E-1
1.575022110E1,-1.535920799E-1,-1.098394394E-1,-8.851385117E-2
1.577490983E1,-1.449975371E-1,-4.010772705E-1,1.840686798E-2
1.579959854E1,-1.465811729E-1,-6.783990860E-1,5.587577820E-2
1.582428727E1,-1.640587449E-1,-8.701486588E-1,1.777622700E-1
1.584897599E1,-1.795023382E-1,-1.043551445E0,2.363164425E-1
1.587366471E1,-2.157261223E-1,-1.064819336E0,2.089393139E-1
1.589835343E1,-1.939560026E-1,-9.970312119E-1,1.909818649E-1
1.592301163E1,-1.771173626E-1,-8.718595505E-1,6.072497368E-2
1.594773087E1,-1.660497040E-1,-6.709146500E-1,8.643388748E-3
1.597238907E1,-1.313205659E-1,-3.420581818E-1,-4.687500000E-2
1.599707779E1,-1.134815067E-1,-3.641796112E-2,-1.513409615E-1
1.602176651E1,-9.050481021E-2,2.867975235E-1,-2.612462044E-1
1.604645524E1,-4.752674699E-2,5.653505325E-1,-3.453552723E-1
1.607114396E1,-3.131000698E-2,7.613039017E-1,-3.869903088E-1
1.609583268E1,1.665027440E-2,9.349527359E-1,-3.766782284E-1
1.612052140E1,6.156228483E-2,9.978628159E-1,-4.257862568E-1
1.614521012E1,5.546221137E-2,9.961156845E-1,-3.693790436E-1
1.616989884E1,1.163727194E-1,8.515148163E-1,-3.431890011E-1
1.619458756E1,1.002809256E-1,6.650571823E-1,-2.667274475E-1
1.621927628E1,1.198993325E-1,3.629856110E-1,-1.565368176E-1
1.624396500E1,8.541486412E-2,7.256698608E-2,-4.360365868E-2
1.626865372E1,9.489905089E-2,-2.180709839E-1,4.308533669E-2
1.629334244E1,9.515896440E-2,-5.041217804E-1,1.517739296E-1
1.631803116E1,9.313320369E-2,-7.427253723E-1,2.469055653E-1
1.634268937E1,8.151427656E-2,-8.719558716E-1,2.784419060E-1
1.636740860E1,1.052814424E-1,-9.953136444E-1,3.538491726E-1
1.639206681E1,9.073469788E-2,-9.722938538E-1,3.528895378E-1
1.641675553E1,7.337269187E-2,-8.802118301E-1,3.138167858E-1
1.644144425E1,7.722298056E-2,-6.764926910E-1,2.465574741E-1
1.646613297E1,5.673491955E-2,-4.047126770E-1,1.863272190E-1
1.649082169E1,5.198801681E-2,-1.252946854E-1,1.259360313E-1
1.651551041E1,2.852683887E-2,1.642322540E-1,3.464698792E-2
1.654019913E1,3.106627241E-2,4.612779617E-1,-8.068823814E-2
1.656488785E1,-1.027246192E-2,6.773233414E-1,-1.152722836E-1
1.658957657E1,-2.242920548E-2,8.795566559E-1,-1.943786144E-1
1.661426529E1,-4.918592796E-2,9.940233231E-1,-2.468476295E-1
1.663895401E1,-3.614057600E-2,9.898786545E-1,-2.115628719E-1
1.666364274E1,-3.396435827E-2,9.013166428E-1,-2.178931236E-1
1.668833146E1,-2.719958685E-2,7.649192810E-1,-1.770060062E-1
1.671302018E1,-3.935378045E-2,5.021705627E-1,-9.602475166E-2
1.673770890E1,-1.867707074E-2,2.475147247E-1,-3.505253792E-2
1.676236710E1,5.385808647E-3,-5.119800568E-2,4.526400566E-2
1.678708634E1,-1.217108965E-2,-3.462915421E-1,1.631197929E-1
1.681174454E1,2.140581608E-3,-5.994758606E-1,2.163615227E-1
1.683643326E1,1.568724215E-2,-7.776594162E-1,3.122870922E-1
1.686112198E1,-1.164793968E-2,-9.167985916E-1,3.039627075E-1
1.688581070E1,-2.429947257E-2,-9.526729584E-1,3.426210880E-1
1.691049942E1,-5.614438653E-2,-8.907518387E-1,3.184106350E-1
1.693518814E1,-2.313750982E-2,-7.529106140E-1,2.654781342E-1
1.695987687E1,-7.131791115E-2,-5.515966415E-1,2.341496944E-1
1.698456559E1,-4.448652267E-2,-2.798929214E-1,1.250510216E-1
1.700925431E1,-7.001629472E-2,1.637268066E-2,2.389574051E-2
1.703394303E1,-6.647726893E-2,3.372621536E-1,-7.145094872E-2
1.705863175E1,-7.409453392E-2,5.843963623E-1,-1.564934254E-1
1.708332047E1,-5.953004956E-2,7.535009384E-1,-2.436044216E-1
1.710800919E1,-9.381240606E-2,9.307527542E-1,-2.803289890E-1
1.713269791E1,-8.159059286E-2,9.543600082E-1,-2.949130535E-1
1.715738663E1,-1.050944030E-1,9.325599670E-1,-3.185234070E-1
1.718204483E1,-1.142590940E-1,8.202676773E-1,-3.058991432E-1
1.720676407E1,-1.385087073E-1,6.278533936E-1,-2.544384003E-1
1.723145279E1,-1.620410681E-1,3.435592651E-1,-2.606763840E-1
1.725614151E1,-1.762725711E-1,5.146217346E-2,-1.435117722E-1
1.728079972E1,-1.965100467E-1,-2.389097214E-1,-9.642386436E-2
1.730548844E1,-1.888340116E-1,-5.153369904E-1,-1.110744476E-2
1.733017716E1,-1.541192532E-1,-7.611742020E-1,4.796171188E-2
1.735486588E1,-1.739731878E-1,-9.096250534E-1,1.057536602E-1
1.737955460E1,-1.618939787E-1,-9.802579880E-1,1.222193241E-1
1.740424332E1,-1.390046328E-1,-9.829463959E-1,1.313021183E-1
1.742893204E1,-1.289333701E-1,-8.802719116E-1,6.325101852E-2
1.745362076E1,-8.793534338E-2,-7.086963654E-1,3.080344200E-2
1.747830948E1,-6.845021248E-2,-4.637985229E-1,-5.250668526E-2
1.750299820E1,-6.471817195E-2,-1.819162369E-1,-9.771633148E-2
1.752768692E1,-4.325799644E-2,7.005596161E-2,-1.430149078E-1
1.755237564E1,2.888813615E-3,3.709001541E-1,-2.388122082E-1
1.757706437E1,4.800879955E-2,6.249933243E-1,-2.604219913E-1
1.760172257E1,3.946143389E-2,8.231201172E-1,-3.300766945E-1
1.762641129E1,5.618414283E-2,9.248809814E-1,-3.267276287E-1
1.765113053E1,5.322019756E-2,9.308576584E-1,-3.269760609E-1
1.767581925E1,7.312235236E-2,8.702993393E-1,-2.641103268E-1
1.770047745E1,8.235102892E-2,7.366561890E-1,-2.334024906E-1
1.772516617E1,8.823096752E-2,5.110702515E-1,-1.758999825E-1
1.774985489E1,8.846971393E-2,2.585659027E-1,-8.183217049E-2
1.777454361E1,7.595506310E-2,-4.927253723E-2,3.201961517E-3
1.779923233E1,5.988486856E-2,-3.574190140E-1,8.839607239E-2
1.782392106E1,5.661808327E-2,-5.919094086E-1,1.521210670E-1
1.784860978E1,6.745658815E-2,-7.599687576E-1,2.047991753E-1
1.787329850E1,3.301206231E-2,-9.075298309E-1,2.529418468E-1
1.789798722E1,6.149596721E-2,-9.347009659E-1,2.731623650E-1
1.792267594E1,1.153510995E-2,-8.851652145E-1,2.264244556E-1
1.794736466E1,1.607782394E-2,-7.550516129E-1,2.748789787E-1
1.797205338E1,6.614662707E-4,-5.758161545E-1,1.701412201E-1
1.799674210E1,-6.671994925E-5,-3.025808334E-1,1.027109623E-1
1.802143082E1,1.098822057E-2,-5.041122437E-3,3.239321709E-2
1.804611954E1,-8.976805955E-3,2.570018768E-1,-2.183175087E-2
1.807082120E1,-4.343174398E-2,5.194158554E-1,-1.149766445E-1
1.809550992E1,-3.732019663E-2,7.246561050E-1,-1.331379414E-1
1.812016812E1,-1.628732681E-2,8.612537384E-1,-1.819567680E-1
1.814488736E1,6.658669561E-3,9.366846085E-1,-1.853938103E-1
1.816954556E1,5.557212979E-3,9.368495941E-1,-1.777694225E-1
1.819423429E1,2.170351148E-2,8.146114349E-1,-1.205577850E-1
1.821892301E1,3.477587551E-2,6.400289536E-1,-9.471511841E-2
1.824361173E1,1.220338792E-2,3.872547150E-1,1.969051361E-2
1.826830045E1,2.967149019E-2,1.237316132E-1,5.750799179E-2
1.829298917E1,1.428359747E-2,-1.267137527E-1,1.574697495E-1
1.831767789E1,4.632130265E-3,-3.831424713E-1,2.048659325E-1
1.834236661E1,3.294631839E-3,-6.144628525E-1,2.841594219E-1
1.836705533E1,-2.037920058E-2,-7.970380783E-1,3.187992573E-1
1.839174405E1,-3.533136845E-2,-8.474807739E-1,3.618679047E-1
1.841643277E1,-3.833079338E-2,-8.619728088E-1,3.326880932E-1
1.844112149E1,-2.673104405E-2,-7.668790817E-1,2.985053062E-1
1.846581021E1,-5.978313088E-2,-6.150808334E-1,2.430765629E-1
1.849049893E1,-4.431563616E-2,-3.784208298E-1,1.567645073E-1
1.851515714E1,-6.805631518E-2,-1.481151581E-1,2.604198456E-2
1.853984586E1,-8.121684194E-2,1.355772018E-1,-4.868841171E-2
1.856453458E1,-8.879348636E-2,3.913717270E-1,-1.392958164E-1
1.858922330E1,-8.139702678E-2,6.119270325E-1,-2.272784710E-1
1.861391202E1,-1.342222393E-1,7.856693268E-1,-3.009324074E-1
1.863860074E1,-1.381215751E-1,8.984823227E-1,-3.175911903E-1
1.866328946E1,-1.658352613E-1,8.767070770E-1,-3.378725052E-1
1.868797818E1,-1.752300858E-1,7.903766632E-1,-2.823359966E-1
1.871266690E1,-2.006907761E-1,6.639814377E-1,-2.777333260E-1
1.873735562E1,-2.070049644E-1,4.599542618E-1,-2.421183586E-1
1.876204434E1,-1.794563532E-1,1.879262924E-1,-1.664710045E-1
1.878673306E1,-1.825307012E-1,-9.189033508E-2,-1.151940823E-1
1.881142179E1,-1.917360425E-1,-3.291759491E-1,-1.860666275E-2
1.883611051E1,-1.390657723E-1,-5.790929794E-1,3.505730629E-2
1.886079923E1,-1.247512102E-1,-7.674961090E-1,1.013500690E-1
1.888548795E1,-1.240960062E-1,-8.732252121E-1,1.165723801E-1
1.891017667E1,-9.596103430E-2,-8.821811676E-1,1.602044106E-1
1.893486539E1,-8.309933543E-2,-8.762168884E-1,1.487669945E-1
1.895952359E1,-5.157530308E-2,-7.432518005E-1,9.732747078E-2
1.898421231E1,-5.457189679E-2,-5.627241135E-1,4.458451271E-2
1.900890103E1,-3.230935335E-2,-3.398971558E-1,-3.425645828E-2
1.903358976E1,-8.278399706E-3,-3.458309174E-2,-1.011652946E-1
1.905827848E1,2.182357013E-2,2.360315323E-1,-1.511938572E-1
1.908296720E1,3.650330007E-2,4.624757767E-1,-2.155649662E-1
1.910765592E1,4.746057093E-2,6.473283768E-1,-2.394969463E-1
1.913234464E1,2.864800394E-2,8.005723953E-1,-3.018169403E-1
1.915703336E1,7.651890814E-2,8.673744202E-1,-3.384163380E-1
1.918172208E1,8.096006513E-2,8.244571686E-1,-3.133707047E-1
1.920641080E1,5.214630067E-2,7.440242767E-1,-3.183155060E-1
1.923109952E1,4.720471799E-2,5.642471313E-1,-2.555360794E-1
1.925578824E1,2.743005008E-2,3.333091736E-1,-1.946349144E-1
1.928047696E1,3.300577402E-2,7.761859894E-2,-9.391975403E-2
1.930516568E1,3.189440444E-2,-2.073831558E-1,-1.988863945E-2
1.932985440E1,3.843810409E-3,-4.450817108E-1,4.673886299E-2
1.935454312E1,-9.111972526E-3,-6.476020813E-1,1.829311848E-1
1.937920133E1,-2.990277484E-2,-8.080863953E-1,1.877958775E-1
1.940389005E1,1.943446696E-2,-8.647375107E-1,2.334642410E-1
1.942857877E1,-3.363827243E-2,-8.804435730E-1,2.647490501E-1
1.945326749E1,-4.661188647E-2,-7.791500092E-1,2.267122269E-1
1.947795621E1,-1.680811122E-2,-6.142549515E-1,1.713356972E-1
1.950264493E1,-1.752723008E-3,-4.245824814E-1,1.388716698E-1
1.952733365E1,-1.029433496E-2,-1.121177673E-1,1.035187244E-1
1.955202237E1,7.866180502E-3,1.169261932E-1,5.027627945E-2
1.957671109E1,-8.356533945E-3,3.942184448E-1,2.481627464E-2
1.960139981E1,3.037276678E-2,6.244106293E-1,-6.790566444E-2
1.962608853E1,1.495989785E-2,7.380790710E-1,-1.046736240E-1
1.965077726E1,4.171851650E-2,8.957786560E-1,-1.408672333E-1
1.967546598E1,4.915206134E-2,9.112138748E-1,-1.389193535E-1
1.970015470E1,3.521094471E-2,8.183917999E-1,-1.086423397E-1
1.972484342E1,7.647408545E-2,6.873598099E-1,-9.725165367E-2
1.974953214E1,7.286289334E-2,5.184135437E-1,-5.002832413E-2
1.977422086E1,3.402815759E-2,2.643680573E-1,1.919627190E-2
1.979890958E1,5.581305921E-2,1.148033142E-2,1.149113178E-1
1.982356778E1,-2.482548356E-3,-2.140865326E-1,1.605370045E-1
1.984828702E1,1.284344494E-2,-4.626045227E-1,2.161056995E-1
1.987297574E1,1.119031012E-2,-6.455936432E-1,2.485802174E-1
1.989763394E1,-2.145490050E-2,-7.800626755E-1,3.013617992E-1
1.992232267E1,-4.658295214E-2,-8.233385086E-1,2.695615292E-1
1.994701139E1,-4.033699632E-2,-7.928514481E-1,2.776422501E-1
1.997170011E1,-4.284626245E-2,-6.480188370E-1,1.828436852E-1
1.999638883E1,-1.070853472E-1,-4.923810959E-1,1.478791237E-1
2.002107755E1,-7.398360968E-2,-2.543640137E-1,7.481336594E-2
2.004576627E1,-1.155389845E-1,-2.746772766E-2,1.823425293E-3
2.007045499E1,-1.516085714E-1,2.241106033E-1,-9.010052681E-2
2.009514371E1,-1.423269212E-1,4.475822449E-1,-1.898362637E-1
2.011983243E1,-1.415428966E-1,6.407737732E-1,-2.327284813E-1
2.014452115E1,-1.471664906E-1,7.610473633E-1,-2.810280323E-1
2.016920987E1,-1.741602123E-1,8.327245712E-1,-2.993230820E-1
2.019389859E1,-1.820679158E-1,7.772111893E-1,-2.685747147E-1
2.021858731E1,-1.849646270E-1,6.886157990E-1,-2.308876514E-1
2.024327603E1,-1.800778210E-1,5.220546722E-1,-2.315993309E-1
2.026793424E1,-1.361590028E-1,3.519172668E-1,-1.490824223E-1
2.029265348E1,-1.089791656E-1,7.817077637E-2,-7.343530655E-2
2.031731168E1,-1.100185812E-1,-1.722354889E-1,-3.322601318E-2
2.034200040E1,-1.264382005E-1,-4.280910492E-1,4.782533646E-2
2.036668912E1,-9.542563558E-2,-6.320180893E-1,6.527376175E-2
2.039137784E1,-6.732338667E-2,-7.578840256E-1,1.726539135E-1
2.041606656E1,-7.982105017E-2,-8.584194183E-1,1.655790806E-1
2.044075528E1,-5.422312021E-2,-8.313398361E-1,1.297736168E-1
2.046544400E1,-5.025452375E-2,-7.654991150E-1,8.556675911E-2
2.049013272E1,-4.393574595E-2,-6.135921478E-1,5.405092239E-2
2.051482144E1,-4.236072302E-3,-4.166355133E-1,-5.352973938E-3
2.053951017E1,6.679743528E-3,-2.061185837E-1,-6.420350075E-2
2.056419889E1,7.723182440E-3,7.277774811E-2,-1.636021137E-1
2.058888761E1,4.447093606E-2,3.003005981E-1,-2.246432304E-1
2.061357633E1,5.952891707E-2,5.150470734E-1,-2.805113792E-1
2.063826505E1,3.114399314E-2,6.644630432E-1,-3.367054462E-1
2.066292325E1,4.287722707E-2,7.655820847E-1,-3.652651310E-1
2.068761197E1,1.334904134E-2,7.829208374E-1,-3.400485516E-1
2.071230069E1,2.354481816E-2,7.096662521E-1,-3.307542801E-1
2.073698941E1,3.035895526E-3,5.631008148E-1,-2.805657387E-1
2.076167813E1,-2.014381438E-2,4.128217697E-1,-1.994652748E-1
2.078636685E1,-1.118063927E-2,1.850557327E-1,-1.332499981E-1
2.081105558E1,-2.391840518E-2,-6.742382050E-2,-5.317091942E-2
2.083574430E1,-2.771049924E-2,-2.823810577E-1,2.675557137E-2
2.086043302E1,-5.409608781E-2,-5.124444962E-1,1.212015152E-1
2.088512174E1,-5.118320882E-2,-6.669406891E-1,1.678323746E-1
2.090981046E1,-2.419122681E-2,-7.964038849E-1,2.795555592E-1
2.093449918E1,-4.239084572E-2,-8.175086975E-1,2.769796848E-1
2.095918790E1,-2.641772106E-2,-7.476596832E-1,2.696893215E-1
2.098387662E1,-2.688065637E-3,-6.209335327E-1,2.407503128E-1
2.100856534E1,1.273745485E-2,-4.714479446E-1,1.965317726E-1
2.103325406E1,2.078966424E-2,-2.587442398E-1,1.570155621E-1
2.105794278E1,4.750937223E-3,-2.235412598E-3,1.216397285E-1
2.108263150E1,3.529842943E-2,2.478399277E-1,3.327465057E-2
2.110732022E1,3.870246559E-2,4.553890228E-1,-1.793217659E-2
2.113200894E1,5.647464842E-2,6.445016861E-1,-9.887266159E-2
2.115666715E1,5.090820789E-2,7.484178543E-1,-1.238260269E-1
2.118135587E1,7.977461815E-2,8.320407867E-1,-1.603882313E-1
2.120604459E1,6.920464337E-2,8.047304153E-1,-1.658883095E-1
2.123073331E1,6.285175681E-2,7.390041351E-1,-1.493616104E-1
2.125542203E1,5.392859876E-2,5.632925034E-1,-6.828045845E-2
2.128011075E1,4.227977991E-2,3.379392624E-1,-8.019328117E-2
2.130479947E1,2.014611661E-2,1.469650269E-1,5.888056755E-2
2.132948819E1,2.659030259E-2,-8.618640900E-2,1.192126274E-1
2.135417691E1,-2.018707991E-2,-3.734025955E-1,1.511502266E-1
2.137886563E1,-3.959192336E-2,-5.448713303E-1,2.072353363E-1
2.140355435E1,-4.131008685E-2,-6.703109741E-1,2.757213116E-1
2.142824308E1,-6.328804791E-2,-7.548093796E-1,3.049097061E-1
2.145293180E1,-9.933757782E-2,-7.364587784E-1,2.873485088E-1
2.147762052E1,-1.548774093E-1,-6.947078705E-1,2.447085381E-1
2.150230924E1,-1.219078898E-1,-5.747976303E-1,2.278654575E-1
2.152696744E1,-1.258941591E-1,-3.628015518E-1,1.460230350E-1
2.155165616E1,-1.406522095E-1,-1.139564514E-1,4.473495483E-2
2.157634488E1,-1.476071477E-1,1.164894104E-1,-1.858687401E-2
2.160103360E1,-1.631821543E-1,3.286113739E-1,-8.447790146E-2
2.162572232E1,-1.588248312E-1,5.056962967E-1,-1.580891609E-1
2.165041104E1,-1.561775655E-1,6.790752411E-1,-2.326078415E-1
2.167509977E1,-1.497796923E-1,7.630281448E-1,-2.597036362E-1
2.169978849E1,-1.686527133E-1,7.579498291E-1,-2.947061062E-1
2.172447721E1,-1.208358109E-1,7.242097855E-1,-2.796769142E-1
2.174916593E1,-1.255300343E-1,5.978612900E-1,-2.575817108E-1
2.177385465E1,-1.007969379E-1,4.174718857E-1,-2.260241508E-1
2.179854337E1,-7.723546028E-2,1.715421677E-1,-1.581988335E-1
2.182323209E1,-9.217199683E-2,-5.588912964E-2,-1.043598652E-1
2.184792081E1,-2.618870139E-2,-2.744550705E-1,-7.352232933E-2
2.187260953E1,-5.285105109E-2,-4.817924500E-1,1.107120514E-2
2.189729825E1,-5.963143706E-2,-6.729736328E-1,5.220222473E-2
2.192198697E1,-3.443923593E-2,-7.765693665E-1,8.847212791E-2
2.194667569E1,2.905011177E-3,-8.193864822E-1,6.029319763E-2
2.197136441E1,9.893178940E-3,-7.658233643E-1,6.608486176E-2
2.199605313E1,1.295194030E-2,-6.714725494E-1,1.052808762E-2
2.202071134E1,-7.683902979E-3,-5.127058029E-1,-2.531719208E-2
2.204543058E1,8.005410433E-3,-2.970132828E-1,-7.971143723E-2
2.207011930E1,-1.754787564E-2,-8.471488953E-2,-1.368198395E-1
2.209480802E1,-2.935095131E-2,1.650533676E-1,-1.695115566E-1
2.211949674E1,-1.397138834E-2,3.827571869E-1,-2.073311806E-1
2.214415494E1,-7.894024253E-3,5.422801971E-1,-2.721135616E-1
2.216884366E1,-1.404939592E-2,6.604337692E-1,-2.758734226E-1
2.219353238E1,-2.797288448E-2,7.330694199E-1,-2.952306271E-1
2.221822110E1,-4.349913448E-2,7.363853455E-1,-2.684099674E-1
2.224290982E1,-4.663499445E-2,6.015224457E-1,-2.246620655E-1
2.226759854E1,-6.435283273E-2,5.010490417E-1,-1.901876926E-1
2.229228727E1,-9.701403975E-2,2.750835419E-1,-1.555504799E-1
2.231697599E1,-5.664945021E-2,4.825496674E-2,-7.299065590E-2
2.234166471E1,-7.200589776E-2,-1.866006851E-1,-7.081508636E-3
2.236635343E1,-1.396718994E-2,-3.695974350E-1,7.107567787E-2
2.239104215E1,-4.525971413E-2,-5.703678131E-1,1.395003796E-1
2.241573087E1,1.868620142E-2,-6.813678741E-1,1.939368248E-1
2.244041959E1,1.234963536E-3,-7.723379135E-1,2.273304462E-1
2.246510831E1,-1.612262055E-2,-7.625398636E-1,2.177417278E-1
2.248976651E1,5.114404485E-2,-6.883821487E-1,2.010421753E-1
2.251445523E1,4.978031665E-2,-5.526313782E-1,1.701588631E-1
