"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.567447259E1,-8.361917734E-2,-6.382904053E-1,1.202483177E-1
2.569916131E1,-5.946886539E-2,-6.438722610E-1,8.618354797E-2
2.572381951E1,-6.820592284E-2,-5.749320984E-1,8.075594902E-2
2.574853875E1,-5.913662910E-2,-4.510936737E-1,6.336760521E-2
2.577319696E1,-1.272875071E-2,-2.987852097E-1,3.928279877E-2
2.579788568E1,-2.603739500E-2,-1.491947174E-1,-5.364966393E-2
2.582257440E1,-1.192218065E-2,1.723384857E-2,-6.400704384E-2
2.584726312E1,-1.077035069E-2,2.082901001E-1,-1.124072075E-1
2.587195184E1,2.051314712E-2,3.555440903E-1,-1.284313202E-1
2.589664056E1,1.269143820E-2,4.902839661E-1,-2.241272926E-1
2.592132928E1,1.130521297E-3,5.911083221E-1,-2.418801785E-1
2.594601800E1,1.915869117E-2,5.936717987E-1,-2.687711716E-1
2.597070672E1,-3.501638770E-3,5.699834824E-1,-2.188863754E-1
2.599539544E1,1.668505371E-2,4.917201996E-1,-1.931557655E-1
2.602008416E1,-2.352420986E-2,3.948488235E-1,-1.581838131E-1
2.604477288E1,2.221137285E-3,2.211055756E-1,-8.964514732E-2
2.606946160E1,-1.331339777E-2,6.858253479E-2,-7.357311249E-2
2.609415032E1,-1.563122869E-2,-1.289348602E-1,1.003217697E-2
2.611883904E1,-2.872438729E-2,-2.473297119E-1,8.458900452E-2
2.614352776E1,1.463621855E-2,-4.160747528E-1,1.345753670E-1
2.616821649E1,-2.861738205E-3,-5.028276443E-1,2.580440044E-1
2.619290521E1,-1.399758458E-2,-5.628681183E-1,2.130162716E-1
2.621756341E1,9.330019355E-3,-5.916490555E-1,2.414813042E-1
2.624225213E1,-8.897751570E-3,-5.465335846E-1,2.237825394E-1
2.626697137E1,2.405707538E-2,-4.302911758E-1,2.026939392E-1
2.629162957E1,1.972512901E-2,-3.174476624E-1,2.140982151E-1
2.631631829E1,1.028731465E-3,-1.497783661E-1,1.861772537E-1
2.634100701E1,4.249937832E-2,1.715755463E-2,1.470646858E-1
2.636569573E1,2.271793783E-2,2.106113434E-1,4.735779762E-2
2.639038446E1,2.270187438E-2,3.445110321E-1,5.731081963E-2
2.641507318E1,3.890989721E-2,4.890308380E-1,1.309156418E-3
2.643976190E1,7.657469809E-2,5.820274353E-1,-5.877113342E-2
2.646445062E1,5.216422677E-2,6.238889694E-1,-5.814933777E-2
2.648913934E1,5.971862376E-2,6.102218628E-1,-8.771157265E-2
2.651382806E1,4.413555562E-2,5.674962997E-1,-5.930542946E-2
2.653851678E1,4.617811739E-2,4.673728943E-1,-7.341384888E-2
2.656320550E1,2.472832799E-2,3.149662018E-1,-4.106020927E-2
2.658789422E1,2.844107151E-2,1.428813934E-1,-6.065845490E-3
2.661258294E1,1.367059350E-2,-2.649021149E-2,3.626036644E-2
2.663727166E1,-8.547589183E-3,-2.044744492E-1,5.762887001E-2
2.666196038E1,-1.217161119E-2,-3.403167725E-1,1.222724915E-1
2.668661859E1,-1.664136350E-2,-4.635982513E-1,1.497249603E-1
2.671130731E1,-1.224817336E-2,-5.528774261E-1,1.427061558E-1
2.673599603E1,-6.383629143E-2,-5.892534256E-1,1.325862408E-1
2.676068475E1,-3.936062753E-2,-5.610380173E-1,1.485161781E-1
2.678537347E1,-7.572321594E-2,-5.091848373E-1,1.449162960E-1
2.681006219E1,-5.726027489E-2,-4.028663635E-1,1.172764301E-1
2.683475091E1,-2.699267864E-2,-2.410793304E-1,7.442140579E-2
2.685943963E1,-1.000627577E-1,-9.225082397E-2,1.991200447E-2
2.688412835E1,-5.451688170E-2,9.987831116E-2,-7.750034332E-2
2.690881707E1,-4.370987415E-2,2.045516968E-1,-8.540940285E-2
2.693350579E1,-5.150967836E-2,3.927803040E-1,-1.775610447E-1
2.695819451E1,-4.063189030E-2,4.918489456E-1,-1.396095753E-1
2.698288323E1,-3.226006031E-2,5.450363159E-1,-1.656756401E-1
2.700757196E1,-2.380636334E-2,5.574626923E-1,-2.317421436E-1
2.703226068E1,-1.449686289E-2,5.414342880E-1,-2.178926468E-1
2.705694940E1,-2.578178048E-2,4.805641174E-1,-1.957199574E-1
2.708163812E1,-3.285786510E-2,3.441238403E-1,-1.983330250E-1
2.710632684E1,-2.827754617E-2,1.874132156E-1,-1.482796669E-1
2.713101556E1,-3.756785393E-2,-1.590061188E-2,-1.643390656E-1
2.715567376E1,-3.007775545E-2,-1.827173233E-1,-9.202003479E-2
2.718036248E1,-1.886695623E-2,-3.338460922E-1,-3.578019142E-2
2.720505120E1,-4.923263192E-2,-4.660663605E-1,-3.810858727E-2
2.722973992E1,-3.236243129E-2,-5.659980774E-1,4.276323318E-2
2.725442864E1,-6.644767523E-2,-6.147842407E-1,2.982234955E-2
2.727911736E1,-6.154447794E-2,-5.792121887E-1,4.294061661E-2
2.730380609E1,-4.168668389E-2,-5.577611923E-1,2.687335014E-2
2.732849481E1,-7.388165593E-2,-4.691944122E-1,1.301360130E-2
2.735318353E1,-3.602668643E-2,-3.450870514E-1,-6.542444229E-3
2.737787225E1,-6.594386697E-2,-1.797885895E-1,-2.826285362E-2
2.740256097E1,-6.908610463E-2,-3.096675873E-2,-6.680297852E-2
2.742724969E1,-4.111674428E-2,1.620826721E-1,-1.195354462E-1
2.745193841E1,-3.895351291E-2,2.833414078E-1,-1.428923607E-1
2.747662713E1,-4.148724675E-2,4.373836517E-1,-1.776673794E-1
2.750131585E1,-2.784632146E-2,5.287895203E-1,-1.446218491E-1
2.752600457E1,-3.601966798E-2,5.649051666E-1,-1.779322624E-1
2.755066278E1,-2.345924079E-2,5.626783371E-1,-1.108362675E-1
2.757538201E1,-1.183199883E-2,5.319585800E-1,-1.325459480E-1
2.760007073E1,-2.052915096E-2,4.132118225E-1,-9.216809273E-2
2.762472894E1,-2.086290717E-2,2.579221725E-1,-4.469919205E-2
2.764941766E1,-2.754449844E-3,1.084985733E-1,3.113031387E-2
2.767410638E1,1.858107746E-2,-6.998348236E-2,6.188917160E-2
2.769879510E1,3.186807036E-3,-2.240095139E-1,8.624815941E-2
2.772348382E1,6.039585173E-2,-3.405380249E-1,1.407988071E-1
2.774817254E1,4.140393436E-2,-4.636278152E-1,1.655561924E-1
2.777286126E1,2.056542039E-2,-5.096168518E-1,1.994533539E-1
2.779754998E1,4.111415148E-2,-5.674972534E-1,2.252964973E-1
2.782223870E1,5.748131871E-2,-5.368280411E-1,2.223339081E-1
2.784692742E1,5.031776428E-2,-4.660778046E-1,1.873543262E-1
2.787161614E1,7.012367249E-2,-3.195705414E-1,1.350898743E-1
2.789630486E1,4.772114754E-2,-1.748781204E-1,1.229202747E-1
2.792099359E1,3.008738160E-2,-2.298259735E-2,8.538293839E-2
2.794568231E1,4.982811213E-2,1.456642151E-1,3.689932823E-2
2.797037103E1,3.196758032E-2,2.813053131E-1,-2.693653107E-3
2.799505975E1,3.297553957E-2,4.137439728E-1,-1.213169098E-2
2.801974847E1,3.538587689E-2,5.209131241E-1,-2.569317818E-2
2.804443719E1,4.386565089E-2,5.648241043E-1,-5.572605133E-2
2.806909539E1,-6.354779005E-3,5.936613083E-1,-8.526563644E-2
2.809378411E1,2.580869198E-2,5.358963013E-1,-4.042291641E-2
2.811847283E1,-3.170430660E-3,4.827938080E-1,-1.657676697E-2
2.814316155E1,-1.205508411E-2,3.604993820E-1,2.184700966E-2
2.816785028E1,4.092231393E-3,2.126703262E-1,4.816102982E-2
2.819253900E1,-2.428597212E-2,4.016017914E-2,5.913615227E-2
2.821722772E1,-2.313420177E-2,-1.305437088E-1,1.343388557E-1
2.824191644E1,-5.076231062E-2,-2.682256699E-1,1.701953411E-1
2.826660516E1,-3.425063193E-2,-4.184064865E-1,1.719653606E-1
2.829129388E1,-9.216427803E-3,-4.939136505E-1,1.583223343E-1
2.831598260E1,-4.242433608E-2,-5.545911789E-1,1.996634007E-1
2.834067132E1,-3.526908159E-2,-5.647478104E-1,1.379718781E-1
2.836536004E1,-3.997033834E-2,-5.057783127E-1,1.239202023E-1
2.839004876E1,-2.942296863E-2,-4.041900635E-1,7.682704926E-2
2.841473748E1,3.788948059E-3,-2.747116089E-1,1.365661621E-2
2.843942620E1,-1.534670591E-3,-1.414823532E-1,-3.345155716E-2
2.846411492E1,-3.374636173E-3,1.458072662E-2,-1.344280243E-1
2.848877313E1,-3.411936760E-2,1.765041351E-1,-1.484055519E-1
2.851349236E1,-1.155033708E-2,3.318243027E-1,-1.954882145E-1
2.853815057E1,-2.081304789E-2,4.243669510E-1,-2.152094841E-1
2.856283929E1,-1.910391450E-2,5.332431793E-1,-2.791178226E-1
2.858752801E1,-2.109959722E-2,5.296239853E-1,-2.822999954E-1
2.861221673E1,-2.662521601E-2,5.095100403E-1,-2.580273151E-1
2.863690545E1,-2.918303013E-2,4.465885162E-1,-2.378196716E-1
2.866159417E1,-8.575218916E-2,3.559274673E-1,-1.708769798E-1
2.868628289E1,-6.085535884E-2,2.140197754E-1,-1.654436588E-1
